condition_id,paired_condition_id,task_family,episode_id,step,terminated,p_continue,p_disengage,persistence_logit,top_token_is_action,p_action_mass_raw,response_mapping,model,model_revision
llama_label_validation_v1-04d1640e7bb7fca4-m0,llama_label_validation_v1-04d1640e7bb7fca4,solvability,llama_label_validation_v1-04d1640e7bb7fca4-m0,0,True,0.22270013882530887,0.7772998611746912,-1.25,True,0.999969482421875,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-04d1640e7bb7fca4-m1,llama_label_validation_v1-04d1640e7bb7fca4,solvability,llama_label_validation_v1-04d1640e7bb7fca4-m1,0,True,0.06008665017400762,0.9399133498259924,-2.75,True,0.9999866485595703,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-04f60f3ad649d23c-m0,llama_label_validation_v1-04f60f3ad649d23c,bandit,llama_label_validation_v1-04f60f3ad649d23c-m0,0,True,0.8807970779778824,0.11920292202211756,2.0,True,0.9999828338623047,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-04f60f3ad649d23c-m1,llama_label_validation_v1-04f60f3ad649d23c,bandit,llama_label_validation_v1-04f60f3ad649d23c-m1,0,True,0.37754066879814546,0.6224593312018546,-0.5,True,0.9999656677246094,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-05b762500bb9e30c-m0,llama_label_validation_v1-05b762500bb9e30c,effort,llama_label_validation_v1-05b762500bb9e30c-m0,0,True,0.679178699175393,0.32082130082460697,0.7500000000000002,True,0.9999733567237854,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-05b762500bb9e30c-m1,llama_label_validation_v1-05b762500bb9e30c,effort,llama_label_validation_v1-05b762500bb9e30c-m1,0,True,0.01590639171181471,0.9840936082881853,-4.125,True,0.9999790787696838,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-05d59925aa7c493a-m0,llama_label_validation_v1-05d59925aa7c493a,bandit,llama_label_validation_v1-05d59925aa7c493a-m0,0,True,0.0953494648991095,0.9046505351008906,-2.25,True,0.999142050743103,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-05d59925aa7c493a-m1,llama_label_validation_v1-05d59925aa7c493a,bandit,llama_label_validation_v1-05d59925aa7c493a-m1,0,True,0.029312230751356316,0.9706877692486436,-3.5,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-06844357c98aa77e-m0,llama_label_validation_v1-06844357c98aa77e,foraging,llama_label_validation_v1-06844357c98aa77e-m0,0,True,0.6224593312018546,0.37754066879814546,0.5,True,0.999977171421051,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-06844357c98aa77e-m1,llama_label_validation_v1-06844357c98aa77e,foraging,llama_label_validation_v1-06844357c98aa77e-m1,0,True,0.1480471980316895,0.8519528019683106,-1.7499999999999998,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-08e2220d33f3c4aa-m0,llama_label_validation_v1-08e2220d33f3c4aa,foraging,llama_label_validation_v1-08e2220d33f3c4aa-m0,0,True,0.4378234991142019,0.5621765008857981,-0.25,True,0.999977171421051,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-08e2220d33f3c4aa-m1,llama_label_validation_v1-08e2220d33f3c4aa,foraging,llama_label_validation_v1-08e2220d33f3c4aa-m1,0,True,0.08509904500702024,0.9149009549929797,-2.375,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-08fa5193a8782b04-m0,llama_label_validation_v1-08fa5193a8782b04,effort,llama_label_validation_v1-08fa5193a8782b04-m0,0,True,0.9399133498259924,0.06008665017400762,2.75,True,0.9999923706054688,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-08fa5193a8782b04-m1,llama_label_validation_v1-08fa5193a8782b04,effort,llama_label_validation_v1-08fa5193a8782b04-m1,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.9999828338623047,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0a0374575d0a9c13-m0,llama_label_validation_v1-0a0374575d0a9c13,bandit,llama_label_validation_v1-0a0374575d0a9c13-m0,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9999752640724182,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0a0374575d0a9c13-m1,llama_label_validation_v1-0a0374575d0a9c13,bandit,llama_label_validation_v1-0a0374575d0a9c13-m1,0,True,0.1480471980316895,0.8519528019683106,-1.7499999999999998,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0a51e2b22658262e-m0,llama_label_validation_v1-0a51e2b22658262e,debugging,llama_label_validation_v1-0a51e2b22658262e-m0,0,True,0.4378234991142019,0.5621765008857981,-0.25,True,0.9994317889213562,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0a51e2b22658262e-m1,llama_label_validation_v1-0a51e2b22658262e,debugging,llama_label_validation_v1-0a51e2b22658262e-m1,0,True,0.017986209962091555,0.9820137900379085,-4.0,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0ab8a8145edc0534-m0,llama_label_validation_v1-0ab8a8145edc0534,effort,llama_label_validation_v1-0ab8a8145edc0534-m0,0,True,0.9241418199787566,0.07585818002124356,2.5,True,0.9999828338623047,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0ab8a8145edc0534-m1,llama_label_validation_v1-0ab8a8145edc0534,effort,llama_label_validation_v1-0ab8a8145edc0534-m1,0,True,0.32082130082460697,0.679178699175393,-0.7500000000000001,True,0.9999599456787109,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0b80996b2c177b05-m0,llama_label_validation_v1-0b80996b2c177b05,waiting,llama_label_validation_v1-0b80996b2c177b05-m0,0,True,0.1480471980316895,0.8519528019683106,-1.7499999999999998,True,0.9994813203811646,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0b80996b2c177b05-m1,llama_label_validation_v1-0b80996b2c177b05,waiting,llama_label_validation_v1-0b80996b2c177b05-m1,0,True,0.008577485413711986,0.991422514586288,-4.75,True,0.9999313950538635,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0b9417d539c702df-m0,llama_label_validation_v1-0b9417d539c702df,solvability,llama_label_validation_v1-0b9417d539c702df-m0,0,True,0.8807970779778824,0.11920292202211756,2.0,True,0.999969482421875,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0b9417d539c702df-m1,llama_label_validation_v1-0b9417d539c702df,solvability,llama_label_validation_v1-0b9417d539c702df-m1,0,True,0.5621765008857981,0.4378234991142019,0.24999999999999992,True,0.9999656677246094,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0ba12894305933ee-m0,llama_label_validation_v1-0ba12894305933ee,debugging,llama_label_validation_v1-0ba12894305933ee-m0,0,True,0.46879062662624377,0.5312093733737563,-0.12500000000000006,True,0.9992488026618958,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0ba12894305933ee-m1,llama_label_validation_v1-0ba12894305933ee,debugging,llama_label_validation_v1-0ba12894305933ee-m1,0,True,0.04208772791561884,0.9579122720843811,-3.125,True,0.9999561309814453,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0bd49264fdee4ef2-m0,llama_label_validation_v1-0bd49264fdee4ef2,bandit,llama_label_validation_v1-0bd49264fdee4ef2-m0,0,True,0.7549149868676283,0.24508501313237172,1.125,True,0.9999637603759766,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0bd49264fdee4ef2-m1,llama_label_validation_v1-0bd49264fdee4ef2,bandit,llama_label_validation_v1-0bd49264fdee4ef2-m1,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.9999809265136719,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0c5ee23463068d82-m0,llama_label_validation_v1-0c5ee23463068d82,solvability,llama_label_validation_v1-0c5ee23463068d82-m0,0,True,0.998498817743263,0.0015011822567369915,6.5,True,0.9999885559082031,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0c5ee23463068d82-m1,llama_label_validation_v1-0c5ee23463068d82,solvability,llama_label_validation_v1-0c5ee23463068d82-m1,0,True,0.99640639741858,0.00359360258142009,5.625,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0cd544ef0f3ee01d-m0,llama_label_validation_v1-0cd544ef0f3ee01d,debugging,llama_label_validation_v1-0cd544ef0f3ee01d-m0,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9999122619628906,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0cd544ef0f3ee01d-m1,llama_label_validation_v1-0cd544ef0f3ee01d,debugging,llama_label_validation_v1-0cd544ef0f3ee01d-m1,0,True,0.07585818002124356,0.9241418199787566,-2.5,True,0.9999866485595703,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0cfdeef71d0f6e0a-m0,llama_label_validation_v1-0cfdeef71d0f6e0a,waiting,llama_label_validation_v1-0cfdeef71d0f6e0a-m0,0,True,0.13296424019782926,0.8670357598021707,-1.875,True,0.9995976090431213,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0cfdeef71d0f6e0a-m1,llama_label_validation_v1-0cfdeef71d0f6e0a,waiting,llama_label_validation_v1-0cfdeef71d0f6e0a-m1,0,True,0.007577241267860811,0.9924227587321393,-4.875,True,0.999977171421051,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0d099c97f97a9cf6-m0,llama_label_validation_v1-0d099c97f97a9cf6,foraging,llama_label_validation_v1-0d099c97f97a9cf6-m0,0,True,0.9046505351008906,0.0953494648991095,2.25,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0d099c97f97a9cf6-m1,llama_label_validation_v1-0d099c97f97a9cf6,foraging,llama_label_validation_v1-0d099c97f97a9cf6-m1,0,True,0.2689414213699951,0.7310585786300049,-1.0000000000000002,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0d24df1b81b25f99-m0,llama_label_validation_v1-0d24df1b81b25f99,debugging,llama_label_validation_v1-0d24df1b81b25f99-m0,0,True,0.6513548646660542,0.34864513533394575,0.625,True,0.9998570084571838,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0d24df1b81b25f99-m1,llama_label_validation_v1-0d24df1b81b25f99,debugging,llama_label_validation_v1-0d24df1b81b25f99-m1,0,True,0.037326887344129464,0.9626731126558706,-3.25,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0d939af75c686d85-m0,llama_label_validation_v1-0d939af75c686d85,solvability,llama_label_validation_v1-0d939af75c686d85-m0,0,True,0.9820137900379085,0.017986209962091555,4.0,True,0.9999885559082031,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0d939af75c686d85-m1,llama_label_validation_v1-0d939af75c686d85,solvability,llama_label_validation_v1-0d939af75c686d85-m1,0,True,0.679178699175393,0.32082130082460697,0.7500000000000002,True,0.9999618530273438,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0df30476872893fd-m0,llama_label_validation_v1-0df30476872893fd,effort,llama_label_validation_v1-0df30476872893fd-m0,0,True,0.7981867777396212,0.20181322226037882,1.3750000000000002,True,0.9999370574951172,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0df30476872893fd-m1,llama_label_validation_v1-0df30476872893fd,effort,llama_label_validation_v1-0df30476872893fd-m1,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.9999122619628906,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0df9020d010d9693-m0,llama_label_validation_v1-0df9020d010d9693,effort,llama_label_validation_v1-0df9020d010d9693-m0,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9999599456787109,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0df9020d010d9693-m1,llama_label_validation_v1-0df9020d010d9693,effort,llama_label_validation_v1-0df9020d010d9693-m1,0,True,0.20181322226037882,0.7981867777396212,-1.375,True,0.9999485611915588,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0e2b1bcdca5498c9-m0,llama_label_validation_v1-0e2b1bcdca5498c9,foraging,llama_label_validation_v1-0e2b1bcdca5498c9-m0,0,True,0.7981867777396212,0.20181322226037882,1.3750000000000002,True,0.9999656677246094,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0e2b1bcdca5498c9-m1,llama_label_validation_v1-0e2b1bcdca5498c9,foraging,llama_label_validation_v1-0e2b1bcdca5498c9-m1,0,True,0.05340332979982424,0.9465966702001758,-2.875,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0e57f74a4004ae52-m0,llama_label_validation_v1-0e57f74a4004ae52,debugging,llama_label_validation_v1-0e57f74a4004ae52-m0,0,True,0.9046505351008906,0.0953494648991095,2.25,True,0.9999485611915588,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0e57f74a4004ae52-m1,llama_label_validation_v1-0e57f74a4004ae52,debugging,llama_label_validation_v1-0e57f74a4004ae52-m1,0,True,0.1645164628965632,0.8354835371034369,-1.625,True,0.9999866485595703,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0fb17d3d48879ee0-m0,llama_label_validation_v1-0fb17d3d48879ee0,solvability,llama_label_validation_v1-0fb17d3d48879ee0-m0,0,True,0.7772998611746912,0.22270013882530887,1.25,True,0.9999752640724182,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-0fb17d3d48879ee0-m1,llama_label_validation_v1-0fb17d3d48879ee0,solvability,llama_label_validation_v1-0fb17d3d48879ee0-m1,0,True,0.29421497216298875,0.7057850278370112,-0.8750000000000002,True,0.999969482421875,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-10b081c9762dec1a-m0,llama_label_validation_v1-10b081c9762dec1a,bandit,llama_label_validation_v1-10b081c9762dec1a-m0,0,True,0.07585818002124356,0.9241418199787566,-2.5,True,0.999906599521637,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-10b081c9762dec1a-m1,llama_label_validation_v1-10b081c9762dec1a,bandit,llama_label_validation_v1-10b081c9762dec1a-m1,0,True,0.01590639171181471,0.9840936082881853,-4.125,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-12320cd960a04a9f-m0,llama_label_validation_v1-12320cd960a04a9f,solvability,llama_label_validation_v1-12320cd960a04a9f-m0,0,True,0.40733340004593027,0.5926665999540698,-0.37499999999999994,True,0.9999485611915588,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-12320cd960a04a9f-m1,llama_label_validation_v1-12320cd960a04a9f,solvability,llama_label_validation_v1-12320cd960a04a9f-m1,0,True,0.0675466911396291,0.9324533088603709,-2.625,True,0.9999790787696838,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-12dce70d186c16c1-m0,llama_label_validation_v1-12dce70d186c16c1,solvability,llama_label_validation_v1-12dce70d186c16c1-m0,0,True,0.7772998611746912,0.22270013882530887,1.25,True,0.9999523758888245,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-12dce70d186c16c1-m1,llama_label_validation_v1-12dce70d186c16c1,solvability,llama_label_validation_v1-12dce70d186c16c1-m1,0,True,0.20181322226037882,0.7981867777396212,-1.375,True,0.9999618530273438,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-1357713839c8977e-m0,llama_label_validation_v1-1357713839c8977e,information_sampling,llama_label_validation_v1-1357713839c8977e-m0,0,True,0.5312093733737563,0.46879062662624377,0.125,True,0.9991210699081421,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-1357713839c8977e-m1,llama_label_validation_v1-1357713839c8977e,information_sampling,llama_label_validation_v1-1357713839c8977e-m1,0,True,0.05340332979982424,0.9465966702001758,-2.875,True,0.9998493194580078,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-1394b8274457d353-m0,llama_label_validation_v1-1394b8274457d353,effort,llama_label_validation_v1-1394b8274457d353-m0,0,True,0.8175744761936437,0.18242552380635632,1.5000000000000002,True,0.9999580383300781,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-1394b8274457d353-m1,llama_label_validation_v1-1394b8274457d353,effort,llama_label_validation_v1-1394b8274457d353-m1,0,True,0.0953494648991095,0.9046505351008906,-2.25,True,0.9998931884765625,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-13d0abfc93d31477-m0,llama_label_validation_v1-13d0abfc93d31477,waiting,llama_label_validation_v1-13d0abfc93d31477-m0,0,True,0.9796676466573413,0.020332353342658756,3.875,True,0.9998760223388672,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-13d0abfc93d31477-m1,llama_label_validation_v1-13d0abfc93d31477,waiting,llama_label_validation_v1-13d0abfc93d31477-m1,0,True,0.40733340004593027,0.5926665999540698,-0.37499999999999994,True,0.9999733567237854,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_label_validation_v1-13d1a6515d038c58-m0,llama_label_validation_v1-13d1a6515d038c58,waiting,llama_label_validation_v1-13d1a6515d038c58-m0,0,True,0.02595735719779685,0.9740426428022031,-3.625,True,0.9999714493751526,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
