paired_condition_id,task_family,split,sampling_strategy,persistence_logit,context_a_environment_rate,context_a_history_actions,context_a_history_outcomes,context_a_history_valence,context_b_environment_rate,context_b_history_actions,context_b_history_outcomes,context_b_history_valence,context_change_point,context_context_return,context_critical_contrast_id,context_cue_probability,context_cue_reliability,context_cue_rule,context_phase_order,prediction_dual_history,prediction_latent_context,prediction_outcome_history,squared_error_dual_history,squared_error_latent_context,squared_error_outcome_history,delta_error_dh_minus_lc,contextual_history
theory_resolution_contextual_v1-15a38fdf27d8dd3c,bandit,model_discrimination,coverage,-1.0625,0.118,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,0.878,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,change_point,A,critical-bandit-00002187,0.6,low,Circuit families are distinguished by audited reward-frequency bands.,"[""A1"", ""B"", ""A2""]",-0.6725040179703744,-1.1048420209424323,-0.7574574623315904,0.15209686599925204,0.0017928467374893784,0.09305094978718309,0.15030401926176265,True
theory_resolution_contextual_v1-1951000090bf6266,bandit,model_discrimination,discriminating,0.24999999999999997,0.271,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,0.491,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,same_environment,A,critical-bandit-00001152,0.95,high,The blue circuit uses a high-volatility generator and the amber circuit a low-volatility generator.,"[""A1"", ""B"", ""A2""]",-0.9385754986293204,0.2693419108015256,-0.8934572137379054,1.4127117159419378,0.0003741095134541732,1.3074943996492536,1.4123376064284836,True
theory_resolution_contextual_v1-199efc095a193b3d,debugging,model_discrimination,random,0.0,0.504,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",mixed,0.132,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,change_point,B,critical-debugging-00001916,0.95,high,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,"[""A1"", ""B"", ""A2""]",-0.3887418994938878,0.07012715103313771,-0.2917341760724686,0.15112026442211599,0.0049178173120245075,0.0851088294886821,0.14620244711009148,True
theory_resolution_contextual_v1-1a3790d1ac7ef8e7,foraging,model_discrimination,random,0.5,0.302,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,0.622,"[""continue"", ""disengage"", ""continue""]","[1, -1, 0]",mixed,change_point,novel_C,critical-foraging-00001759,0.6,low,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",0.2038516054427738,0.12471240220098109,0.12218728331172182,0.08770387159882252,0.14084078106175815,0.14274244889137716,-0.05313690946293563,True
theory_resolution_contextual_v1-1dd26f109652aec1,debugging,model_discrimination,discriminating,-1.0,0.621,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",mixed,0.213,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,change_point,novel_C,critical-debugging-00002915,0.95,high,Subsystem signatures identify independently reproduced causal failures.,"[""A1"", ""B"", ""A2""]",-2.4551562096122606,-1.9755259072874485,-2.3431112785127235,2.1174795943731213,0.9516507957889996,1.8039479064680828,1.1658287985841218,True
theory_resolution_contextual_v1-1ed213fb6d09484d,foraging,model_discrimination,discriminating,0.75,0.2,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,0.346,"[""continue"", ""disengage"", ""continue""]","[-1, -1, -1]",negative,same_environment,A,critical-foraging-00002449,0.95,high,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",-1.7228810395462704,-1.0985527679207359,-1.8089391761251834,6.1151406357474425,3.417147335787414,6.548169707108232,2.6979932999600287,True
theory_resolution_contextual_v1-2018266befd37975,foraging,model_discrimination,coverage,0.75,0.215,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",negative,0.151,"[""continue"", ""disengage"", ""continue""]","[1, -1, 0]",mixed,change_point,A,critical-foraging-00002536,0.95,high,Soil signatures identify independently tracked renewal processes.,"[""A1"", ""B"", ""A2""]",0.6601042824197001,0.6045550615891431,0.5806386894789766,0.008081240039277042,0.021154230109337965,0.028683253501398522,-0.013072990070060924,True
theory_resolution_contextual_v1-2717a995faec1fe0,foraging,model_discrimination,discriminating,0.8125000000000002,0.203,"[""continue"", ""disengage"", ""continue""]","[1, -1, 0]",mixed,0.307,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,same_environment,A,critical-foraging-00003748,0.95,high,Soil signatures identify independently tracked renewal processes.,"[""A1"", ""B"", ""A2""]",-0.2266439400960226,-0.6381686789927634,-0.23832307957165522,1.0798201282382864,2.10443961621061,1.1042291445604575,-1.0246194879723234,True
theory_resolution_contextual_v1-2dea45c83b0aac12,foraging,model_discrimination,discriminating,0.3125,0.2,"[""continue"", ""disengage"", ""continue""]","[-1, -1, -1]",negative,0.346,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,same_environment,A,critical-foraging-00002449,0.95,high,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",-1.03191040907008,-1.7651727004783118,-1.0519175454837704,1.8074393480159796,4.316723850312839,1.8616352384239565,-2.5092845022968597,True
theory_resolution_contextual_v1-2e0ea93b5020a2ad,bandit,model_discrimination,discriminating,2.3125,0.298,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,0.14,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,same_environment,A,critical-bandit-00000828,0.95,high,The blue circuit uses a high-volatility generator and the amber circuit a low-volatility generator.,"[""A1"", ""B"", ""A2""]",2.305378796479488,1.0372618545378693,2.2274538185255377,5.071153958055469e-05,1.6262323276416943,0.007232852983387174,-1.6261816161021139,True
theory_resolution_contextual_v1-2f3281e4d039cbff,bandit,model_discrimination,coverage,0.0625,0.754,"[""disengage"", ""continue"", ""disengage""]","[1, -1, 0]",mixed,0.62,"[""continue"", ""disengage"", ""continue""]","[-1, -1, -1]",negative,same_environment,novel_C,critical-bandit-00004434,0.6,low,The blue circuit uses a high-volatility generator and the amber circuit a low-volatility generator.,"[""A1"", ""B"", ""A2""]",-1.0895539606733589,-0.8820091536347175,-1.1768422795041236,1.3272283283031732,0.8920975412997705,1.535969285766477,0.4351307870034027,True
theory_resolution_contextual_v1-2fc40cfb4b17571a,bandit,model_discrimination,discriminating,0.625,0.472,"[""disengage"", ""continue"", ""disengage""]","[1, -1, 0]",mixed,0.281,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,same_environment,A,critical-bandit-00004881,0.95,high,Circuit families are distinguished by audited reward-frequency bands.,"[""A1"", ""B"", ""A2""]",0.8103049320060463,0.0880158885020424,0.7256606773395724,0.034337917825765424,0.28835193600125103,0.010132571962461505,-0.25401401817548563,True
theory_resolution_contextual_v1-302115beeebf4157,foraging,model_discrimination,random,-0.12500000000000006,0.305,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",negative,0.583,"[""continue"", ""disengage"", ""continue""]","[1, -1, 0]",mixed,change_point,B,critical-foraging-00003859,0.95,high,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",0.97774448757637,0.9178193863054691,0.8985946439939524,1.216045404880071,1.0874722724545152,1.0477459952131063,0.1285731324255559,True
theory_resolution_contextual_v1-38604e641755699b,bandit,model_discrimination,random,0.8125,0.262,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,0.608,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,change_point,A,critical-bandit-00004464,0.8,medium,The blue circuit uses a high-volatility generator and the amber circuit a low-volatility generator.,"[""A1"", ""B"", ""A2""]",1.7054132702461986,1.1526322104153413,1.6220335384555278,0.7972941081817609,0.11568992056202597,0.6553445498843274,0.681604187619735,True
theory_resolution_contextual_v1-40301b6fde785ba8,foraging,model_discrimination,discriminating,1.0,0.254,"[""continue"", ""disengage"", ""continue""]","[-1, -1, -1]",negative,0.445,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,same_environment,A,critical-foraging-00002602,0.8,medium,Soil signatures identify independently tracked renewal processes.,"[""A1"", ""B"", ""A2""]",0.8289197491314138,0.21724761423520275,0.8156774655058595,0.029268452237258404,0.612701297420482,0.03397479672234361,-0.5834328451832236,True
theory_resolution_contextual_v1-406b069a1dea3219,debugging,model_discrimination,discriminating,0.3750000000000001,0.207,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",mixed,0.789,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,change_point,novel_C,critical-debugging-00003878,0.8,medium,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,"[""A1"", ""B"", ""A2""]",-0.2044434614113228,0.20969867104779283,-0.09692098380107894,0.3357547249723352,0.02732452935336584,0.22270941495177832,0.3084301956189694,True
theory_resolution_contextual_v1-4133a6e3c06ba578,bandit,model_discrimination,discriminating,0.37499999999999994,0.82,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,0.563,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,same_environment,A,critical-bandit-00000171,0.8,medium,Circuit families are distinguished by audited reward-frequency bands.,"[""A1"", ""B"", ""A2""]",-0.930808612790792,0.07434241333217184,-0.8888236254884323,1.7051361332386126,0.09039498442092257,1.5972501563427253,1.61474114881769,True
theory_resolution_contextual_v1-4315076e6c76e745,debugging,model_discrimination,discriminating,-0.6875,0.729,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",mixed,0.411,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,change_point,novel_C,critical-debugging-00001619,0.95,high,Subsystem signatures identify independently reproduced causal failures.,"[""A1"", ""B"", ""A2""]",-1.9841287651182946,-1.5080813283687746,-1.8738871009711018,1.6812461545321937,0.6733537164674627,1.4075143533506154,1.0078924380647312,True
theory_resolution_contextual_v1-440c6c727060fe4f,debugging,model_discrimination,random,-0.6875,0.288,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,0.537,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",mixed,change_point,novel_C,critical-debugging-00002105,0.95,high,Subsystem signatures identify independently reproduced causal failures.,"[""A1"", ""B"", ""A2""]",-0.7329313846986865,-0.7581858791108311,-0.7803651557660491,0.0020640107156400423,0.004996493505671032,0.008623937155452571,-0.00293248279003099,True
theory_resolution_contextual_v1-46e71a59060b703a,foraging,model_discrimination,discriminating,0.24999999999999997,0.668,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,0.87,"[""continue"", ""disengage"", ""continue""]","[-1, -1, -1]",negative,same_environment,A,critical-foraging-00002440,0.8,medium,Soil signatures identify independently tracked renewal processes.,"[""A1"", ""B"", ""A2""]",-1.1727920028608982,-0.6466326430059331,-1.2569038188455361,2.024337083404926,0.8039500965038051,2.2707591192512604,1.220386986901121,True
theory_resolution_contextual_v1-476468ba471c6113,bandit,model_discrimination,discriminating,1.375,0.496,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,0.77,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,same_environment,A,critical-bandit-00004059,0.8,medium,Circuit families are distinguished by audited reward-frequency bands.,"[""A1"", ""B"", ""A2""]",0.35473297833516715,1.3460210953374248,0.4011433124624334,1.0409447954968285,0.0008397769154426252,0.9483968478616416,1.0401050185813858,True
theory_resolution_contextual_v1-476d9a59a4df4a52,debugging,model_discrimination,discriminating,0.5,0.102,"[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]",positive,0.552,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",negative,same_environment,A,critical-debugging-00004070,0.95,high,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,"[""A1"", ""B"", ""A2""]",-0.69652098771379,-0.018713186005414384,-0.753980656548253,1.4316624740395834,0.26906336933588765,1.5724674869971875,1.1625991047036957,True
theory_resolution_contextual_v1-4ca95e769f35dd06,foraging,model_discrimination,random,0.5,0.302,"[""continue"", ""disengage"", ""continue""]","[1, -1, 0]",mixed,0.622,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,change_point,novel_C,critical-foraging-00001759,0.6,low,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",0.5387925311020573,0.2861294743919066,0.5232541364336167,0.0015048604693040806,0.04574060172388213,0.0005407548612732612,-0.04423574125457805,True
theory_resolution_contextual_v1-4eea2b7271c4ec25,debugging,model_discrimination,coverage,-1.4375,0.786,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",negative,0.471,"[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]",positive,change_point,novel_C,critical-debugging-00003071,0.95,high,Subsystem signatures identify independently reproduced causal failures.,"[""A1"", ""B"", ""A2""]",-1.695764004652974,-1.9760644218081809,-1.5972670373154143,0.0667002960993914,0.29005163643758014,0.02552550621254499,-0.22335134033818874,True
theory_resolution_contextual_v1-5246177928051396,bandit,model_discrimination,random,1.5,0.193,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,0.704,"[""disengage"", ""continue"", ""disengage""]","[1, -1, 0]",mixed,same_environment,novel_C,critical-bandit-00000219,0.6,low,Circuit families are distinguished by audited reward-frequency bands.,"[""A1"", ""B"", ""A2""]",1.4327921002062731,1.4776716481598078,1.49156393658432,0.004516901794683633,0.0004985552958994152,7.116716595337331e-05,0.004018346498784218,True
theory_resolution_contextual_v1-562ab3367de29f57,bandit,model_discrimination,discriminating,1.75,0.226,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,0.475,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,same_environment,novel_C,critical-bandit-00001692,0.95,high,The blue circuit uses a high-volatility generator and the amber circuit a low-volatility generator.,"[""A1"", ""B"", ""A2""]",1.4052421915192543,1.9921326789497156,1.4528474075500895,0.11885794650844651,0.05862823421536604,0.08829966319970263,0.060229712293080474,True
theory_resolution_contextual_v1-57c9c192e175e6a4,foraging,model_discrimination,random,-0.31250000000000006,0.305,"[""continue"", ""disengage"", ""continue""]","[1, -1, 0]",mixed,0.583,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",negative,change_point,B,critical-foraging-00003859,0.95,high,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",0.5493507164227054,0.9010777898257125,0.5426398664744351,0.7427866573983305,1.4727710519582613,0.7312641912339148,-0.7299843945599308,True
theory_resolution_contextual_v1-5a8e6eb782c2310c,bandit,model_discrimination,coverage,-0.9375,0.118,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,0.878,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,change_point,A,critical-bandit-00002187,0.6,low,Circuit families are distinguished by audited reward-frequency bands.,"[""A1"", ""B"", ""A2""]",-1.9683865610185798,-1.6343242549023593,-1.925558844618327,1.062727101688714,0.48556404222022825,0.9762602804285031,0.5771630594684858,True
theory_resolution_contextual_v1-5df2bb8d6a9d6192,foraging,model_discrimination,coverage,-0.5,0.395,"[""continue"", ""disengage"", ""continue""]","[1, -1, 0]",mixed,0.214,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",negative,same_environment,B,critical-foraging-00001177,0.8,medium,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",-1.1498295222468884,-1.1544634511780618,-1.1620304682144402,0.4222784079836192,0.4283224089278993,0.43828434084423096,-0.006044000944280092,True
theory_resolution_contextual_v1-5e8987b36e19e2a4,foraging,model_discrimination,discriminating,0.75,0.287,"[""continue"", ""disengage"", ""continue""]","[1, -1, 0]",mixed,0.817,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",negative,same_environment,A,critical-foraging-00004876,0.8,medium,Soil signatures identify independently tracked renewal processes.,"[""A1"", ""B"", ""A2""]",-0.31599143376212113,-0.06436378990661555,-0.32068467951139423,1.136337736854223,0.6631883823110662,1.146365682940417,0.47314935454315665,True
theory_resolution_contextual_v1-642c86ec0c749f60,foraging,model_discrimination,coverage,0.75,0.215,"[""continue"", ""disengage"", ""continue""]","[1, -1, 0]",mixed,0.151,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",negative,change_point,A,critical-foraging-00002536,0.95,high,Soil signatures identify independently tracked renewal processes.,"[""A1"", ""B"", ""A2""]",0.23171051126603565,0.5878134651093865,0.22468391195945892,0.26862399413211424,0.026304472099824196,0.2759569923542175,0.24231952203229004,True
theory_resolution_contextual_v1-66337d7a4f8b29d0,debugging,model_discrimination,discriminating,0.9375000000000001,0.102,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",negative,0.552,"[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]",positive,same_environment,A,critical-debugging-00004070,0.95,high,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,"[""A1"", ""B"", ""A2""]",-0.06260648411700637,-0.7255597554895072,0.02907582993931873,1.00021297957288,2.7657677503288203,0.8252344727504378,-1.7655547707559403,True
theory_resolution_contextual_v1-682ecb345385e70e,foraging,model_discrimination,discriminating,2.0625,0.614,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,0.771,"[""continue"", ""disengage"", ""continue""]","[-1, -1, -1]",negative,same_environment,A,critical-foraging-00002287,0.95,high,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",0.7873426283127484,1.4190595331183484,0.7056293370715074,1.6260263225683398,0.41401563442087774,1.841097995916007,1.212010688147462,True
theory_resolution_contextual_v1-6aa2d274f7b91154,bandit,model_discrimination,discriminating,0.18749999999999997,0.271,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,0.491,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,same_environment,A,critical-bandit-00001152,0.95,high,The blue circuit uses a high-volatility generator and the amber circuit a low-volatility generator.,"[""A1"", ""B"", ""A2""]",0.35730704441888383,-0.9219931156083107,0.2746441685488309,0.028834432334276797,1.230974973582236,0.007594106112067052,-1.202140541247959,True
theory_resolution_contextual_v1-6f6c5984fefe1cf3,foraging,model_discrimination,coverage,1.5625,0.839,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,0.65,"[""continue"", ""disengage"", ""continue""]","[-1, -1, -1]",negative,same_environment,A,critical-foraging-00004393,0.95,high,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",-0.1721468040935487,0.4636045211528017,-0.2511670206970523,3.0089995349519625,1.2075712734308133,3.2893880619641216,1.8014282615211492,True
theory_resolution_contextual_v1-7ab41f27677ae9f5,debugging,model_discrimination,discriminating,0.3750000000000001,0.765,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,0.544,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",mixed,same_environment,A,critical-debugging-00003590,0.95,high,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,"[""A1"", ""B"", ""A2""]",-0.5975396062198789,-1.0090424364448998,-0.6556870338843097,0.9458332856663173,1.9155734658803345,1.0623157618172367,-0.9697401802140172,True
theory_resolution_contextual_v1-7b4088f36594dd84,foraging,model_discrimination,coverage,1.125,0.839,"[""continue"", ""disengage"", ""continue""]","[-1, -1, -1]",negative,0.65,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,same_environment,A,critical-foraging-00004393,0.95,high,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",0.5188238263826422,-0.20301541140477397,0.5058546099443604,0.3674495534613811,1.7636249329285911,0.38334101402715015,-1.39617537946721,True
theory_resolution_contextual_v1-7b701a55ad210901,debugging,model_discrimination,discriminating,-0.875,0.729,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",negative,0.411,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",mixed,change_point,novel_C,critical-debugging-00001619,0.95,high,Subsystem signatures identify independently reproduced causal failures.,"[""A1"", ""B"", ""A2""]",-1.4637415392535156,-1.4886758977936987,-1.5114466019780153,0.3466166000425988,0.3765981075329021,0.4050642771693622,-0.029981507490303316,True
theory_resolution_contextual_v1-7c02c3ecb67583ab,bandit,model_discrimination,discriminating,0.5625,0.472,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,0.281,"[""disengage"", ""continue"", ""disengage""]","[1, -1, 0]",mixed,same_environment,A,critical-bandit-00004881,0.95,high,Circuit families are distinguished by audited reward-frequency bands.,"[""A1"", ""B"", ""A2""]",0.06408662033032511,0.7408022043430483,0.11463754539540275,0.24841589703374753,0.03179167607359017,0.20058077824445497,0.21662422096015738,True
theory_resolution_contextual_v1-7ed419b2c9c6090d,foraging,model_discrimination,discriminating,0.24999999999999997,0.893,"[""continue"", ""continue"", ""continue""]","[1, 1, 1]",positive,0.148,"[""continue"", ""disengage"", ""continue""]","[-1, -1, -1]",negative,same_environment,A,critical-foraging-00003745,0.95,high,Wet-season loam replenishes after harvest while dry-season gravel depletes.,"[""A1"", ""B"", ""A2""]",-1.5183825029493812,-0.885645544077224,-1.604343485596643,3.127176676737518,1.289690801782454,3.4385897625747073,1.837485874955064,True
theory_resolution_contextual_v1-8afda57c7bd99e8d,bandit,model_discrimination,discriminating,1.875,0.589,"[""continue"", ""disengage"", ""continue""]","[1, 1, 1]",positive,0.362,"[""disengage"", ""continue"", ""disengage""]","[1, -1, 0]",mixed,same_environment,novel_C,critical-bandit-00004278,0.8,medium,The blue circuit uses a high-volatility generator and the amber circuit a low-volatility generator.,"[""A1"", ""B"", ""A2""]",1.4252781560449808,1.4844883850349277,1.4822347945673877,0.20224973693030268,0.15249932142262884,0.15426450659852214,0.04975041550767384,True
