condition_id,paired_condition_id,episode_id,task_family,step,terminated,p_continue,p_disengage,persistence_logit,top_token_is_action,p_action_mass_raw,response_mapping,prompt_hash,model,model_revision
llama_order_calibration_v1-0c056e1e004ef1d5-m1,llama_order_calibration_v1-0c056e1e004ef1d5,llama_order_calibration_v1-0c056e1e004ef1d5-m1,information_sampling,0,True,0.6224593312018546,0.37754066879814546,0.5,True,0.9991210699081421,"{""continue"": ""Y"", ""disengage"": ""X""}",60564c56ffa66c5c70112430a1e1fe533af861953e890db25a8ee5ad7fda6fea,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0db341fb878ef49a-m0,llama_order_calibration_v1-0db341fb878ef49a,llama_order_calibration_v1-0db341fb878ef49a-m0,waiting,0,True,0.9986749775827869,0.001325022417213161,6.625,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",5b56bb675ba99a0565bcfa6e1a2ce05a2402bd8a737ab27012fb6aca5f1e4d11,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0db341fb878ef49a-m1,llama_order_calibration_v1-0db341fb878ef49a,llama_order_calibration_v1-0db341fb878ef49a-m1,waiting,0,True,0.9706877692486436,0.029312230751356316,3.5,True,0.9998245239257812,"{""continue"": ""Y"", ""disengage"": ""X""}",3c1b99e17f4faefbea3256dbc28bdc5b0a90c179ac0b9241a3fc51422636b56c,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-102c36bd4626bea3-m0,llama_order_calibration_v1-102c36bd4626bea3,llama_order_calibration_v1-102c36bd4626bea3-m0,debugging,0,True,0.9241418199787566,0.07585818002124356,2.5,True,0.9998608231544495,"{""continue"": ""X"", ""disengage"": ""Y""}",245abe25ccd0797f4a990ebcb54c1f2502b45685e7f0c3ef8280426a4a8cbb54,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-102c36bd4626bea3-m1,llama_order_calibration_v1-102c36bd4626bea3,llama_order_calibration_v1-102c36bd4626bea3-m1,debugging,0,True,0.7549149868676283,0.24508501313237172,1.125,True,0.9893304109573364,"{""continue"": ""Y"", ""disengage"": ""X""}",6133271eb6672f28d829374643e24953ba47b3dde802798d6a8068120197eda9,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-118c505dafdf27c8-m0,llama_order_calibration_v1-118c505dafdf27c8,llama_order_calibration_v1-118c505dafdf27c8-m0,bandit,0,True,0.9995121428772178,0.000487857122782266,7.625,True,1.0,"{""continue"": ""X"", ""disengage"": ""Y""}",3597a0234e2806e53cd61d9de358d55465632f0988e867bb2eaf1a8f00968042,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-118c505dafdf27c8-m1,llama_order_calibration_v1-118c505dafdf27c8,llama_order_calibration_v1-118c505dafdf27c8-m1,bandit,0,True,0.9324533088603709,0.0675466911396291,2.625,True,0.9994412660598755,"{""continue"": ""Y"", ""disengage"": ""X""}",516e058cecb4476501ac02b4e29012264da4186a1405b56050aed8297ed6fee3,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-145a17ac843fe7f3-m0,llama_order_calibration_v1-145a17ac843fe7f3,llama_order_calibration_v1-145a17ac843fe7f3-m0,solvability,0,True,0.9770226300899744,0.02297736991002561,3.75,True,0.9999923706054688,"{""continue"": ""X"", ""disengage"": ""Y""}",a6dd82dfb42f43b336dd26ab487b747acacff8693a750fb5d9991401de33a68c,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-145a17ac843fe7f3-m1,llama_order_calibration_v1-145a17ac843fe7f3,llama_order_calibration_v1-145a17ac843fe7f3-m1,solvability,0,True,0.7549149868676283,0.24508501313237172,1.125,True,0.9998665452003479,"{""continue"": ""Y"", ""disengage"": ""X""}",14aa8fa940165a8eec3e34f174858e7e932d53efaca60061eedc5588daaaa72e,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-180985b7e6c73c6f-m0,llama_order_calibration_v1-180985b7e6c73c6f,llama_order_calibration_v1-180985b7e6c73c6f-m0,debugging,0,True,0.9706877692486436,0.029312230751356316,3.5,True,0.9999714493751526,"{""continue"": ""X"", ""disengage"": ""Y""}",e787f6e425ebe5b61db483f417bf6af11e364fe7435715d2a206b8960c09c55b,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-180985b7e6c73c6f-m1,llama_order_calibration_v1-180985b7e6c73c6f,llama_order_calibration_v1-180985b7e6c73c6f-m1,debugging,0,True,0.46879062662624377,0.5312093733737563,-0.12500000000000006,True,0.9988657832145691,"{""continue"": ""Y"", ""disengage"": ""X""}",0319683c013d9a2963d570203eebc532b08b88afa10f96401e82cf416e115178,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1bb628f485bfe407-m0,llama_order_calibration_v1-1bb628f485bfe407,llama_order_calibration_v1-1bb628f485bfe407-m0,effort,0,True,0.9998766054240138,0.00012339457598623175,9.0,True,1.0,"{""continue"": ""X"", ""disengage"": ""Y""}",9f520b8d0b06ca3aa0c91685bfeba0b802d32629917b7e3aaee2179e5778d4c3,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1bb628f485bfe407-m1,llama_order_calibration_v1-1bb628f485bfe407,llama_order_calibration_v1-1bb628f485bfe407-m1,effort,0,True,0.9579122720843811,0.04208772791561884,3.125,True,0.9999714493751526,"{""continue"": ""Y"", ""disengage"": ""X""}",9ddef61da02f7d68f9de3c8685f892d455835bb4e3a6241008704aaf07d30953,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dadcc12b8df23a6-m0,llama_order_calibration_v1-1dadcc12b8df23a6,llama_order_calibration_v1-1dadcc12b8df23a6-m0,solvability,0,True,0.991422514586288,0.008577485413711986,4.75,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",54f9aced33e6613387f389d7499aed9fc0fc8484cc3d2967f40006f950b922c6,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dadcc12b8df23a6-m1,llama_order_calibration_v1-1dadcc12b8df23a6,llama_order_calibration_v1-1dadcc12b8df23a6-m1,solvability,0,True,0.9706877692486436,0.029312230751356316,3.5,True,0.9999675750732422,"{""continue"": ""Y"", ""disengage"": ""X""}",74ce004944cbd98c61b8503f12d562be327901ede22200d9660ee2243cad2fa1,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dd9130378c42425-m0,llama_order_calibration_v1-1dd9130378c42425,llama_order_calibration_v1-1dd9130378c42425-m0,foraging,0,True,0.9820137900379085,0.017986209962091555,4.0,True,1.0,"{""continue"": ""X"", ""disengage"": ""Y""}",e56d711508a9510c97484a53a9976165d8d37d5be207c0f8d0c1ceda567de677,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dd9130378c42425-m1,llama_order_calibration_v1-1dd9130378c42425,llama_order_calibration_v1-1dd9130378c42425-m1,foraging,0,True,0.7549149868676283,0.24508501313237172,1.125,True,0.9999656677246094,"{""continue"": ""Y"", ""disengage"": ""X""}",36b864aa95b3cce1ac480b4251fc0351722ac292be729cdb2630656e143a5422,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-20b6bfc48edfe718-m0,llama_order_calibration_v1-20b6bfc48edfe718,llama_order_calibration_v1-20b6bfc48edfe718-m0,effort,0,True,0.9840936082881853,0.01590639171181471,4.125,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",a1920f9456f23b4f3f61eadc1198b903582ea76499226a2781a38f223a190fe1,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-20b6bfc48edfe718-m1,llama_order_calibration_v1-20b6bfc48edfe718,llama_order_calibration_v1-20b6bfc48edfe718-m1,effort,0,True,0.7549149868676283,0.24508501313237172,1.125,True,0.9999427795410156,"{""continue"": ""Y"", ""disengage"": ""X""}",099043a65a5fac1d27844827ee29ba2cd533a90d45811dc5190c5e5ea5469135,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-23ea7438534aa656-m0,llama_order_calibration_v1-23ea7438534aa656,llama_order_calibration_v1-23ea7438534aa656-m0,information_sampling,0,True,0.9859363729567545,0.014063627043245475,4.25,True,0.9999504685401917,"{""continue"": ""X"", ""disengage"": ""Y""}",fb2802a010f6eff1c84656eb074c204f205cc6a85ba0e34c4d3937752b28d4ee,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-23ea7438534aa656-m1,llama_order_calibration_v1-23ea7438534aa656,llama_order_calibration_v1-23ea7438534aa656-m1,information_sampling,0,True,0.5926665999540698,0.40733340004593027,0.37499999999999994,True,0.9987686276435852,"{""continue"": ""Y"", ""disengage"": ""X""}",16f321e314f291c094b3af56bb35f6c38c76c794635b371a0193ddf32d01db78,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2479ab091fdfdf08-m0,llama_order_calibration_v1-2479ab091fdfdf08,llama_order_calibration_v1-2479ab091fdfdf08-m0,effort,0,True,0.9740426428022031,0.02595735719779685,3.625,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",b623122b8d80f21fd5d258f5edca663a730324899fb706b84479109baed6b8e3,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2479ab091fdfdf08-m1,llama_order_calibration_v1-2479ab091fdfdf08,llama_order_calibration_v1-2479ab091fdfdf08-m1,effort,0,True,0.6513548646660542,0.34864513533394575,0.625,True,0.9998970031738281,"{""continue"": ""Y"", ""disengage"": ""X""}",16782bc03f95e174825d4715f38bee1689fd98f636b91ad34a1fdb12fae346c0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-26761285cf7588eb-m0,llama_order_calibration_v1-26761285cf7588eb,llama_order_calibration_v1-26761285cf7588eb-m0,waiting,0,True,0.9975273768433651,0.0024726231566347743,6.0,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",2db7a2bbe840843b0731af520d62e36c3166a4bb89fc463e9727481133f337a9,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-26761285cf7588eb-m1,llama_order_calibration_v1-26761285cf7588eb,llama_order_calibration_v1-26761285cf7588eb-m1,waiting,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9997749924659729,"{""continue"": ""Y"", ""disengage"": ""X""}",afe12c5f8dbbc71386bdb720865fc42084f25a22ba8981156bf80f1cc6804e53,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2c23f14d35ddfa94-m0,llama_order_calibration_v1-2c23f14d35ddfa94,llama_order_calibration_v1-2c23f14d35ddfa94-m0,solvability,0,True,0.9947798743064417,0.005220125693558397,5.25,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",0c045c8c115752106e44ef821bc6d0fdfcb79462ca3485d851409df8fea61845,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2c23f14d35ddfa94-m1,llama_order_calibration_v1-2c23f14d35ddfa94,llama_order_calibration_v1-2c23f14d35ddfa94-m1,solvability,0,True,0.9525741268224331,0.047425873177566774,3.0,True,0.9999294877052307,"{""continue"": ""Y"", ""disengage"": ""X""}",c76b760bb4a9ff8442c7413b88a16313612719664e15dc29a6b9484452119541,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2fdb596f7fe1f29e-m0,llama_order_calibration_v1-2fdb596f7fe1f29e,llama_order_calibration_v1-2fdb596f7fe1f29e-m0,information_sampling,0,True,0.9579122720843811,0.04208772791561884,3.125,True,0.9998627305030823,"{""continue"": ""X"", ""disengage"": ""Y""}",0849f422c5c6b158754ba5eb14af27d883b5c909fdda513048696896a0410deb,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2fdb596f7fe1f29e-m1,llama_order_calibration_v1-2fdb596f7fe1f29e,llama_order_calibration_v1-2fdb596f7fe1f29e-m1,information_sampling,0,True,0.5312093733737563,0.46879062662624377,0.125,True,0.9968160390853882,"{""continue"": ""Y"", ""disengage"": ""X""}",3f42956100e8c9e386f909663a3efc624e8e29bdbcbe7621e2694b04aae1ae30,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31967ea01ee04ad8-m0,llama_order_calibration_v1-31967ea01ee04ad8,llama_order_calibration_v1-31967ea01ee04ad8-m0,bandit,0,True,0.9626731126558706,0.037326887344129464,3.25,True,0.999969482421875,"{""continue"": ""X"", ""disengage"": ""Y""}",49ca5c24107504ff9bd847a69034a4b24b63ee34cc5ef762db81edce9d1ce0e4,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31967ea01ee04ad8-m1,llama_order_calibration_v1-31967ea01ee04ad8,llama_order_calibration_v1-31967ea01ee04ad8-m1,bandit,0,True,0.8354835371034369,0.1645164628965632,1.625,True,0.9998398423194885,"{""continue"": ""Y"", ""disengage"": ""X""}",6f5136350de3b3d6d0962fd5603d84e9b8ec34549411b0e1db30e32f3252f85d,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31f6dc6e91818b63-m0,llama_order_calibration_v1-31f6dc6e91818b63,llama_order_calibration_v1-31f6dc6e91818b63-m0,effort,0,True,0.9840936082881853,0.01590639171181471,4.125,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",342222248b7fee78fa9ca5fddb20e5883b1e7107b7e17ae711fe111657d5e80e,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31f6dc6e91818b63-m1,llama_order_calibration_v1-31f6dc6e91818b63,llama_order_calibration_v1-31f6dc6e91818b63-m1,effort,0,True,0.9399133498259924,0.06008665017400762,2.75,True,0.9999160766601562,"{""continue"": ""Y"", ""disengage"": ""X""}",e4693feb1f4ebc11885abf5616239baf82a765fd5c66902bb601f88200f850a0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-341c3dfc23cb545a-m0,llama_order_calibration_v1-341c3dfc23cb545a,llama_order_calibration_v1-341c3dfc23cb545a-m0,waiting,0,True,0.9525741268224331,0.047425873177566774,3.0,True,0.9999523758888245,"{""continue"": ""X"", ""disengage"": ""Y""}",fdf7700c30a5113061f0d8cfb535aa8eca489a817d2e255ade24d525eabcbf52,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-341c3dfc23cb545a-m1,llama_order_calibration_v1-341c3dfc23cb545a,llama_order_calibration_v1-341c3dfc23cb545a-m1,waiting,0,True,0.9399133498259924,0.06008665017400762,2.75,True,0.9997921586036682,"{""continue"": ""Y"", ""disengage"": ""X""}",16e1ce56eccbe2687ee2b0fab0b97beb8797496528b0d5a8cd65c2eb05cde117,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3722ac2fdc4a66ca-m0,llama_order_calibration_v1-3722ac2fdc4a66ca,llama_order_calibration_v1-3722ac2fdc4a66ca-m0,effort,0,True,0.9940889311437562,0.005911068856243796,5.125,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",cf77c5e892be36ea44cc31e40d2ab243707f36cf09f88e5a0ec39feaf75bd5ff,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3722ac2fdc4a66ca-m1,llama_order_calibration_v1-3722ac2fdc4a66ca,llama_order_calibration_v1-3722ac2fdc4a66ca-m1,effort,0,True,0.9465966702001758,0.05340332979982424,2.875,True,0.9999122619628906,"{""continue"": ""Y"", ""disengage"": ""X""}",ba497ba74e182c464c8b98bb2d4e0fdac5f32bed515fb7f672fd3baa954fb3f9,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3a92c54ac6903807-m0,llama_order_calibration_v1-3a92c54ac6903807,llama_order_calibration_v1-3a92c54ac6903807-m0,waiting,0,True,0.997199073032879,0.0028009269671209736,5.875,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",6e990462b22dfad8f471d7c04bc7914f9a2d2b4d4dd7850087f7897bb53e58fe,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3a92c54ac6903807-m1,llama_order_calibration_v1-3a92c54ac6903807,llama_order_calibration_v1-3a92c54ac6903807-m1,waiting,0,True,0.8670357598021707,0.13296424019782926,1.8749999999999998,True,0.9998264312744141,"{""continue"": ""Y"", ""disengage"": ""X""}",743e8aec0e827a0a879fc3115cfef22ac5743243db6de4789dc85173905a9a00,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3aef53461dcb1e9d-m0,llama_order_calibration_v1-3aef53461dcb1e9d,llama_order_calibration_v1-3aef53461dcb1e9d-m0,solvability,0,True,0.9626731126558706,0.037326887344129464,3.25,True,0.9999923706054688,"{""continue"": ""X"", ""disengage"": ""Y""}",7dac1194d5e577523cd90f66d410652b504288980b764856891c2496c11383cc,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3aef53461dcb1e9d-m1,llama_order_calibration_v1-3aef53461dcb1e9d,llama_order_calibration_v1-3aef53461dcb1e9d-m1,solvability,0,True,0.9149009549929797,0.08509904500702024,2.375,True,0.9998950958251953,"{""continue"": ""Y"", ""disengage"": ""X""}",6ab6eee1d93a08de5971e1ca4bfcfabc5ad080731d5795f2f58eac51bef3f97e,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b34240161795f5a-m0,llama_order_calibration_v1-3b34240161795f5a,llama_order_calibration_v1-3b34240161795f5a-m0,effort,0,True,0.993307149075715,0.006692850924284855,5.0,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",78905a9b14f279230df465161e88ee54860255d690ac514a08337793fac24af3,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b34240161795f5a-m1,llama_order_calibration_v1-3b34240161795f5a,llama_order_calibration_v1-3b34240161795f5a-m1,effort,0,True,0.9149009549929797,0.08509904500702024,2.375,True,0.9999656677246094,"{""continue"": ""Y"", ""disengage"": ""X""}",47664e77f5bba6e1640c365f14ac2a76ccdc7395ba57ae4f2933dfa2768deda2,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b4c5414d77f0432-m0,llama_order_calibration_v1-3b4c5414d77f0432,llama_order_calibration_v1-3b4c5414d77f0432-m0,debugging,0,True,0.9940889311437562,0.005911068856243796,5.125,True,0.9999923706054688,"{""continue"": ""X"", ""disengage"": ""Y""}",f9ca0f0bae3f1fc0c65fa002f4210c98ff0665893b7d56330d7c9e50736d9684,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
