condition_id,paired_condition_id,episode_id,task_family,step,terminated,p_continue,p_disengage,persistence_logit,top_token_is_action,p_action_mass_raw,response_mapping,prompt_hash,model,model_revision
llama_order_calibration_v1-0b89a3dcfb759f66-m0,llama_order_calibration_v1-0b89a3dcfb759f66,llama_order_calibration_v1-0b89a3dcfb759f66-m0,bandit,0,True,0.9875683491468141,0.012431650853185818,4.375,True,0.9999904632568359,"{""continue"": ""A"", ""disengage"": ""B""}",087ec49132a289a3aef99240f521a9493aa0e794121b289d123d11dee49aad15,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0b89a3dcfb759f66-m1,llama_order_calibration_v1-0b89a3dcfb759f66,llama_order_calibration_v1-0b89a3dcfb759f66-m1,bandit,0,True,0.7057850278370112,0.29421497216298875,0.8750000000000001,True,0.9999313950538635,"{""continue"": ""B"", ""disengage"": ""A""}",4465d694b07f39854d6c4044bf64e16f0434b306b5c25e1f8618844e657e9b64,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0b914974465ce4cb-m0,llama_order_calibration_v1-0b914974465ce4cb,llama_order_calibration_v1-0b914974465ce4cb-m0,bandit,0,True,0.9579122720843811,0.04208772791561884,3.125,True,0.9999885559082031,"{""continue"": ""A"", ""disengage"": ""B""}",cfcc8bf09795f63cd7c9edafaa9aecee88052a612413e25a5d19c1982b49c645,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0b914974465ce4cb-m1,llama_order_calibration_v1-0b914974465ce4cb,llama_order_calibration_v1-0b914974465ce4cb-m1,bandit,0,True,0.8807970779778824,0.11920292202211756,2.0,True,0.999977171421051,"{""continue"": ""B"", ""disengage"": ""A""}",79d2e8511bf1e2e4e5d82b2308f4d836d4d27a4523d6755a36e46cb3f9082136,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0c056e1e004ef1d5-m0,llama_order_calibration_v1-0c056e1e004ef1d5,llama_order_calibration_v1-0c056e1e004ef1d5-m0,information_sampling,0,True,0.9669140216112959,0.03308597838870413,3.375,True,0.9999752640724182,"{""continue"": ""A"", ""disengage"": ""B""}",ff7dcf49d76fccf374bcd13d716fbe4a573bb6e5a091519f43a24e49e98e2464,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0c056e1e004ef1d5-m1,llama_order_calibration_v1-0c056e1e004ef1d5,llama_order_calibration_v1-0c056e1e004ef1d5-m1,information_sampling,0,True,0.5621765008857981,0.4378234991142019,0.24999999999999992,True,0.9999427795410156,"{""continue"": ""B"", ""disengage"": ""A""}",b7773964b2818e3d3025b3dda02ab004b1741ddbc7298e72871920a996025913,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0db341fb878ef49a-m0,llama_order_calibration_v1-0db341fb878ef49a,llama_order_calibration_v1-0db341fb878ef49a-m0,waiting,0,True,0.9989677689632452,0.0010322310367548194,6.875,True,1.0,"{""continue"": ""A"", ""disengage"": ""B""}",51d3e3aa6e104bb30d389c234911e423233f14056c0e97fefb32329a017de0ee,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0db341fb878ef49a-m1,llama_order_calibration_v1-0db341fb878ef49a,llama_order_calibration_v1-0db341fb878ef49a-m1,waiting,0,True,0.9840936082881853,0.01590639171181471,4.125,True,0.9999675750732422,"{""continue"": ""B"", ""disengage"": ""A""}",056e7555cc4fa0d55233eea9490fc92a76f7e1c5732cd83b0d3c249006590b16,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-102c36bd4626bea3-m0,llama_order_calibration_v1-102c36bd4626bea3,llama_order_calibration_v1-102c36bd4626bea3-m0,debugging,0,True,0.9399133498259924,0.06008665017400762,2.75,True,0.9999752640724182,"{""continue"": ""A"", ""disengage"": ""B""}",f6073f20d85b8e645010d47d0cfebac897237995548d2aec23975c003846b4cc,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-102c36bd4626bea3-m1,llama_order_calibration_v1-102c36bd4626bea3,llama_order_calibration_v1-102c36bd4626bea3-m1,debugging,0,True,0.6513548646660542,0.34864513533394575,0.625,True,0.9996968507766724,"{""continue"": ""B"", ""disengage"": ""A""}",c82364bb8a6d57fd9ed749219bac7a8be5c6d08f1488028f676459f229614a4a,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-118c505dafdf27c8-m0,llama_order_calibration_v1-118c505dafdf27c8,llama_order_calibration_v1-118c505dafdf27c8-m0,bandit,0,True,0.9998204720306533,0.0001795279693467774,8.625,True,1.0,"{""continue"": ""A"", ""disengage"": ""B""}",5cf91cd5e9b9a864d67b672acd7a56b86952d64a5429aa2210270400a71d4721,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-118c505dafdf27c8-m1,llama_order_calibration_v1-118c505dafdf27c8,llama_order_calibration_v1-118c505dafdf27c8-m1,bandit,0,True,0.8670357598021707,0.13296424019782926,1.8749999999999998,True,0.9999809265136719,"{""continue"": ""B"", ""disengage"": ""A""}",044086bbe24f46d4c2da2bca5925d090603661da04f2a313ef580814144dc021,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-145a17ac843fe7f3-m0,llama_order_calibration_v1-145a17ac843fe7f3,llama_order_calibration_v1-145a17ac843fe7f3-m0,solvability,0,True,0.9840936082881853,0.01590639171181471,4.125,True,0.9999923706054688,"{""continue"": ""A"", ""disengage"": ""B""}",7bd7898aa8bb4f8a5b4f0d065231ebbe11fe1e3395d8e0b6cf3164fd6aa7e92f,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-145a17ac843fe7f3-m1,llama_order_calibration_v1-145a17ac843fe7f3,llama_order_calibration_v1-145a17ac843fe7f3-m1,solvability,0,True,0.46879062662624377,0.5312093733737563,-0.12500000000000006,True,0.9999675750732422,"{""continue"": ""B"", ""disengage"": ""A""}",39b8da0a1190780716971c907bcb24adf9d6507c427ff4ab785740e25ee18b1c,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-180985b7e6c73c6f-m0,llama_order_calibration_v1-180985b7e6c73c6f,llama_order_calibration_v1-180985b7e6c73c6f-m0,debugging,0,True,0.9770226300899744,0.02297736991002561,3.75,True,0.9999714493751526,"{""continue"": ""A"", ""disengage"": ""B""}",01247ec10419ed04232db9959cf629e14deecc9335d6fa01ec9f28139b08f7f1,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-180985b7e6c73c6f-m1,llama_order_calibration_v1-180985b7e6c73c6f,llama_order_calibration_v1-180985b7e6c73c6f-m1,debugging,0,True,0.46879062662624377,0.5312093733737563,-0.12500000000000006,True,0.9998875260353088,"{""continue"": ""B"", ""disengage"": ""A""}",69f3d19eb39c8e234fb82dd0775f15860ea24898462acd6a30a9f3341acb10b9,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1bb628f485bfe407-m0,llama_order_calibration_v1-1bb628f485bfe407,llama_order_calibration_v1-1bb628f485bfe407-m0,effort,0,True,0.9997694932780069,0.00023050672199313973,8.375,True,1.0,"{""continue"": ""A"", ""disengage"": ""B""}",0fd399f162ae0eda29ae08d76156dbc6ec68d943ac4d41bf4edb097d9ff41db2,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1bb628f485bfe407-m1,llama_order_calibration_v1-1bb628f485bfe407,llama_order_calibration_v1-1bb628f485bfe407-m1,effort,0,True,0.8933094060543488,0.1066905939456512,2.125,True,0.9999904632568359,"{""continue"": ""B"", ""disengage"": ""A""}",98708dca92529473b0c8e738f333e5e21e8ac72d4f74f86ac57504ceaa6d83b3,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dadcc12b8df23a6-m0,llama_order_calibration_v1-1dadcc12b8df23a6,llama_order_calibration_v1-1dadcc12b8df23a6-m0,solvability,0,True,0.9940889311437562,0.005911068856243796,5.125,True,0.9999962449073792,"{""continue"": ""A"", ""disengage"": ""B""}",7be211700d3179857143158150c8c37965fc05ee6570fd7a29494fe40e10aff7,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dadcc12b8df23a6-m1,llama_order_calibration_v1-1dadcc12b8df23a6,llama_order_calibration_v1-1dadcc12b8df23a6-m1,solvability,0,True,0.7981867777396212,0.20181322226037882,1.3750000000000002,True,0.9999962449073792,"{""continue"": ""B"", ""disengage"": ""A""}",76565b76069be3b2695f299bbaefbb466bb27566b0c4ffa687f3e764d69a3132,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dd9130378c42425-m0,llama_order_calibration_v1-1dd9130378c42425,llama_order_calibration_v1-1dd9130378c42425-m0,foraging,0,True,0.9859363729567545,0.014063627043245475,4.25,True,1.0,"{""continue"": ""A"", ""disengage"": ""B""}",be16e9dab076103d4cf5f0ba51649cb236ae327573f08abb741f74af1f6e44c6,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dd9130378c42425-m1,llama_order_calibration_v1-1dd9130378c42425,llama_order_calibration_v1-1dd9130378c42425-m1,foraging,0,True,0.6513548646660542,0.34864513533394575,0.625,True,0.9999923706054688,"{""continue"": ""B"", ""disengage"": ""A""}",050f209f2575ac99c9c0d0673d24fd4b98252abbbb82d974c740a59c06602f4e,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-20b6bfc48edfe718-m0,llama_order_calibration_v1-20b6bfc48edfe718,llama_order_calibration_v1-20b6bfc48edfe718-m0,effort,0,True,0.9706877692486436,0.029312230751356316,3.5,True,1.0,"{""continue"": ""A"", ""disengage"": ""B""}",4b707469e39fcc424d692b54aad7eb39484213eb12d89367763f72fd37ff2adf,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-20b6bfc48edfe718-m1,llama_order_calibration_v1-20b6bfc48edfe718,llama_order_calibration_v1-20b6bfc48edfe718-m1,effort,0,True,0.679178699175393,0.32082130082460697,0.7500000000000002,True,0.9999962449073792,"{""continue"": ""B"", ""disengage"": ""A""}",8d1461ee4df17cb7e82fedc48ef446c2744039c573787fdebc8cdad6c501e5d8,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-23ea7438534aa656-m0,llama_order_calibration_v1-23ea7438534aa656,llama_order_calibration_v1-23ea7438534aa656-m0,information_sampling,0,True,0.9875683491468141,0.012431650853185818,4.375,True,0.9999847412109375,"{""continue"": ""A"", ""disengage"": ""B""}",d8996aba3fb98db6bd55155e8641c6c1b9a8997cbb80be106023f18bb6e59dc1,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-23ea7438534aa656-m1,llama_order_calibration_v1-23ea7438534aa656,llama_order_calibration_v1-23ea7438534aa656-m1,information_sampling,0,True,0.5312093733737563,0.46879062662624377,0.125,True,0.9999370574951172,"{""continue"": ""B"", ""disengage"": ""A""}",c5ae0303474b103d3c545452e98b9ed44996559cd09f793b56baa046f26a293b,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2479ab091fdfdf08-m0,llama_order_calibration_v1-2479ab091fdfdf08,llama_order_calibration_v1-2479ab091fdfdf08-m0,effort,0,True,0.9579122720843811,0.04208772791561884,3.125,True,0.9999962449073792,"{""continue"": ""A"", ""disengage"": ""B""}",352de5ed5c0bff798afe9deaba186e46eb3d40f6cfab602082db2d6cd806c113,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2479ab091fdfdf08-m1,llama_order_calibration_v1-2479ab091fdfdf08,llama_order_calibration_v1-2479ab091fdfdf08-m1,effort,0,True,0.5621765008857981,0.4378234991142019,0.24999999999999992,True,0.9999962449073792,"{""continue"": ""B"", ""disengage"": ""A""}",edffe95e4fd78fab443cb99061ea966027327d951bc4e886b3f1d58006071111,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-26761285cf7588eb-m0,llama_order_calibration_v1-26761285cf7588eb,llama_order_calibration_v1-26761285cf7588eb-m0,waiting,0,True,0.99640639741858,0.00359360258142009,5.625,True,1.0,"{""continue"": ""A"", ""disengage"": ""B""}",eee07241499074e7d650865b668a4dddfaa22c4e383e877ca7447a086e39005f,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-26761285cf7588eb-m1,llama_order_calibration_v1-26761285cf7588eb,llama_order_calibration_v1-26761285cf7588eb-m1,waiting,0,True,0.8670357598021707,0.13296424019782926,1.8749999999999998,True,0.9999637603759766,"{""continue"": ""B"", ""disengage"": ""A""}",6f2f7a064b071753b6e541ee6f6648c97bd54ad7f7f8b05102ad77a5a195b147,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2c23f14d35ddfa94-m0,llama_order_calibration_v1-2c23f14d35ddfa94,llama_order_calibration_v1-2c23f14d35ddfa94-m0,solvability,0,True,0.9902915235185259,0.009708476481474066,4.625,True,0.9999962449073792,"{""continue"": ""A"", ""disengage"": ""B""}",e2544fecbe81216fc92ee2264bf300c1e1fbdd1862e4212d644e88a236da65f7,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2c23f14d35ddfa94-m1,llama_order_calibration_v1-2c23f14d35ddfa94,llama_order_calibration_v1-2c23f14d35ddfa94-m1,solvability,0,True,0.7772998611746912,0.22270013882530887,1.25,True,0.9999923706054688,"{""continue"": ""B"", ""disengage"": ""A""}",f002bd82c0a52cb9066e422f6558ba89d4f6d9842fb1955b9b4c451e1275e098,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2fdb596f7fe1f29e-m0,llama_order_calibration_v1-2fdb596f7fe1f29e,llama_order_calibration_v1-2fdb596f7fe1f29e-m0,information_sampling,0,True,0.9525741268224331,0.047425873177566774,3.0,True,0.9999580383300781,"{""continue"": ""A"", ""disengage"": ""B""}",78d19bdc37aa18b5e4c7f92c1b8b20623075b2eb3deac85cbfd1aefa211131f9,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2fdb596f7fe1f29e-m1,llama_order_calibration_v1-2fdb596f7fe1f29e,llama_order_calibration_v1-2fdb596f7fe1f29e-m1,information_sampling,0,True,0.46879062662624377,0.5312093733737563,-0.12500000000000006,True,0.9998665452003479,"{""continue"": ""B"", ""disengage"": ""A""}",3c2a19319af565d2d765acf99fc6e8fa8dfa65fa1b167f81def7f9866fb823f1,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31967ea01ee04ad8-m0,llama_order_calibration_v1-31967ea01ee04ad8,llama_order_calibration_v1-31967ea01ee04ad8-m0,bandit,0,True,0.9706877692486436,0.029312230751356316,3.5,True,0.9999885559082031,"{""continue"": ""A"", ""disengage"": ""B""}",3bc24b8bf22c703eccd478eb2f39ae87ee071d72cb68e5e408fc08da27a54c87,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31967ea01ee04ad8-m1,llama_order_calibration_v1-31967ea01ee04ad8,llama_order_calibration_v1-31967ea01ee04ad8-m1,bandit,0,True,0.8354835371034369,0.1645164628965632,1.625,True,0.9999122619628906,"{""continue"": ""B"", ""disengage"": ""A""}",d337a77e6ec09be27effb98e7f9c9f4a19d4c06821c96048ad791503c964eb63,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31f6dc6e91818b63-m0,llama_order_calibration_v1-31f6dc6e91818b63,llama_order_calibration_v1-31f6dc6e91818b63-m0,effort,0,True,0.9525741268224331,0.047425873177566774,3.0,True,1.0,"{""continue"": ""A"", ""disengage"": ""B""}",00a9f3c8264a5d13b14d7c12c64263c53dcb02e8b825eebd31eed34b20eb17e2,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31f6dc6e91818b63-m1,llama_order_calibration_v1-31f6dc6e91818b63,llama_order_calibration_v1-31f6dc6e91818b63-m1,effort,0,True,0.9149009549929797,0.08509904500702024,2.375,True,0.999969482421875,"{""continue"": ""B"", ""disengage"": ""A""}",bd4f65fa495facbf4fe3c473544410c736d64dedab9f8129b3151403167a1862,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-341c3dfc23cb545a-m0,llama_order_calibration_v1-341c3dfc23cb545a,llama_order_calibration_v1-341c3dfc23cb545a-m0,waiting,0,True,0.9706877692486436,0.029312230751356316,3.5,True,0.9999885559082031,"{""continue"": ""A"", ""disengage"": ""B""}",b993c2d13a9dc42e40f2a83737420af689768263398c21bd6beec06b2652b98b,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-341c3dfc23cb545a-m1,llama_order_calibration_v1-341c3dfc23cb545a,llama_order_calibration_v1-341c3dfc23cb545a-m1,waiting,0,True,0.9465966702001758,0.05340332979982424,2.875,True,0.9999485611915588,"{""continue"": ""B"", ""disengage"": ""A""}",e79fafcd630523b9c4f4ec55b91825d087b09bf0572c40f143176a850dbfb049,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3722ac2fdc4a66ca-m0,llama_order_calibration_v1-3722ac2fdc4a66ca,llama_order_calibration_v1-3722ac2fdc4a66ca-m0,effort,0,True,0.9820137900379085,0.017986209962091555,4.0,True,0.9999962449073792,"{""continue"": ""A"", ""disengage"": ""B""}",6dc69455e18f9bb6e3c8a6a769ff221dad087f6a92ab5046118ef04a3da9af77,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3722ac2fdc4a66ca-m1,llama_order_calibration_v1-3722ac2fdc4a66ca,llama_order_calibration_v1-3722ac2fdc4a66ca-m1,effort,0,True,0.9149009549929797,0.08509904500702024,2.375,True,0.9999847412109375,"{""continue"": ""B"", ""disengage"": ""A""}",90d1e30f4fbba8697eb6dae83098adebaf44653eead883f6d458e7bb4430c2fc,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3a92c54ac6903807-m0,llama_order_calibration_v1-3a92c54ac6903807,llama_order_calibration_v1-3a92c54ac6903807-m0,waiting,0,True,0.997199073032879,0.0028009269671209736,5.875,True,0.9999962449073792,"{""continue"": ""A"", ""disengage"": ""B""}",78d46e124a181d9e1387ab6405712e7e36d184f2ba46edbff89a5aca34eb9ff2,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3a92c54ac6903807-m1,llama_order_calibration_v1-3a92c54ac6903807,llama_order_calibration_v1-3a92c54ac6903807-m1,waiting,0,True,0.7981867777396212,0.20181322226037882,1.3750000000000002,True,0.999969482421875,"{""continue"": ""B"", ""disengage"": ""A""}",ff52c17d7fca36b13c11a9ec39c98d8409c06cbefbc3ae0ae795dc9f7a855a64,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3aef53461dcb1e9d-m0,llama_order_calibration_v1-3aef53461dcb1e9d,llama_order_calibration_v1-3aef53461dcb1e9d-m0,solvability,0,True,0.9399133498259924,0.06008665017400762,2.75,True,0.9999923706054688,"{""continue"": ""A"", ""disengage"": ""B""}",72ac05b838975d735deffa4afc6126262cc9a6e72ae220541c3e71f93408c244,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3aef53461dcb1e9d-m1,llama_order_calibration_v1-3aef53461dcb1e9d,llama_order_calibration_v1-3aef53461dcb1e9d-m1,solvability,0,True,0.5621765008857981,0.4378234991142019,0.24999999999999992,True,0.9999866485595703,"{""continue"": ""B"", ""disengage"": ""A""}",0eaa5fb9fcf7c7b2dd380b32b9761c902ca56b5ab5c8f6af2ae8e6e7634c2250,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b34240161795f5a-m0,llama_order_calibration_v1-3b34240161795f5a,llama_order_calibration_v1-3b34240161795f5a-m0,effort,0,True,0.9820137900379085,0.017986209962091555,4.0,True,1.0,"{""continue"": ""A"", ""disengage"": ""B""}",d60861e0d0e26f0c41146d4c01631a427264b0478ddced84dadfa6eb5a111270,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b34240161795f5a-m1,llama_order_calibration_v1-3b34240161795f5a,llama_order_calibration_v1-3b34240161795f5a-m1,effort,0,True,0.9149009549929797,0.08509904500702024,2.375,True,0.9999962449073792,"{""continue"": ""B"", ""disengage"": ""A""}",b74612e9687397f3c93c97a2132146e7ef64ba37a6d88659e6b52acc173017e1,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b4c5414d77f0432-m0,llama_order_calibration_v1-3b4c5414d77f0432,llama_order_calibration_v1-3b4c5414d77f0432-m0,debugging,0,True,0.993307149075715,0.006692850924284855,5.0,True,0.9999923706054688,"{""continue"": ""A"", ""disengage"": ""B""}",4a1948e79d8620adf2a52acf59080bad474ed2e7b578ba3123e1307010ecc1a1,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
