condition_id,paired_condition_id,episode_id,task_family,step,terminated,p_continue,p_disengage,persistence_logit,top_token_is_action,p_action_mass_raw,response_mapping,prompt_hash,model,model_revision
llama_order_calibration_v1-0b89a3dcfb759f66-m0,llama_order_calibration_v1-0b89a3dcfb759f66,llama_order_calibration_v1-0b89a3dcfb759f66-m0,bandit,0,True,0.6224593312018546,0.37754066879814546,0.5,True,0.9999351501464844,"{""continue"": ""X"", ""disengage"": ""Y""}",1494a6f97be8dd646ad9314efc7eff4146a8d6008af8449d1d96762f9db45ea3,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0b89a3dcfb759f66-m1,llama_order_calibration_v1-0b89a3dcfb759f66,llama_order_calibration_v1-0b89a3dcfb759f66-m1,bandit,0,True,0.1645164628965632,0.8354835371034369,-1.625,True,0.999977171421051,"{""continue"": ""Y"", ""disengage"": ""X""}",20f9ebed11df5ec6663e92d581aef3178b06e5c32c0387dd53634fa0356a4fdc,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0b914974465ce4cb-m0,llama_order_calibration_v1-0b914974465ce4cb,llama_order_calibration_v1-0b914974465ce4cb-m0,bandit,0,True,0.34864513533394575,0.6513548646660542,-0.6249999999999999,True,0.9999275803565979,"{""continue"": ""X"", ""disengage"": ""Y""}",0e9b56da47561e9cfe297398a5503594c180930a95778faef7e259aeb62ebc95,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0b914974465ce4cb-m1,llama_order_calibration_v1-0b914974465ce4cb,llama_order_calibration_v1-0b914974465ce4cb-m1,bandit,0,True,0.07585818002124356,0.9241418199787566,-2.5,True,0.9999866485595703,"{""continue"": ""Y"", ""disengage"": ""X""}",4dda35cd7874df8da2c6dc30db7e71d58419225155e44687a9a92eaa57cb5377,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0c056e1e004ef1d5-m0,llama_order_calibration_v1-0c056e1e004ef1d5,llama_order_calibration_v1-0c056e1e004ef1d5-m0,information_sampling,0,True,0.7549149868676283,0.24508501313237172,1.125,True,0.999580442905426,"{""continue"": ""X"", ""disengage"": ""Y""}",df83d4a5ea57c74f6bb292b197375abb3a76b098292b9d72c423a0f2b961d566,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0c056e1e004ef1d5-m1,llama_order_calibration_v1-0c056e1e004ef1d5,llama_order_calibration_v1-0c056e1e004ef1d5-m1,information_sampling,0,True,0.1480471980316895,0.8519528019683106,-1.7499999999999998,True,0.9996281862258911,"{""continue"": ""Y"", ""disengage"": ""X""}",a75bb69f0584dbc8ae1ff921652418eb969e6179e040c1e16a6b9a8229bac998,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0db341fb878ef49a-m0,llama_order_calibration_v1-0db341fb878ef49a,llama_order_calibration_v1-0db341fb878ef49a-m0,waiting,0,True,0.9399133498259924,0.06008665017400762,2.75,True,0.9992145299911499,"{""continue"": ""X"", ""disengage"": ""Y""}",e413b42a0361fb1de6f17a1626de069424422a729bb635ac5f9d794b19addada,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-0db341fb878ef49a-m1,llama_order_calibration_v1-0db341fb878ef49a,llama_order_calibration_v1-0db341fb878ef49a-m1,waiting,0,True,0.2689414213699951,0.7310585786300049,-1.0000000000000002,True,0.9999752640724182,"{""continue"": ""Y"", ""disengage"": ""X""}",3088fece0c0cb09aa50cdb6c7240954aab3f7198fbd0e160419d1646ff5412f3,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-102c36bd4626bea3-m0,llama_order_calibration_v1-102c36bd4626bea3,llama_order_calibration_v1-102c36bd4626bea3-m0,debugging,0,True,0.6224593312018546,0.37754066879814546,0.5,True,0.9981840252876282,"{""continue"": ""X"", ""disengage"": ""Y""}",afce4feef6d628adc20c5b35df0b137b5deacbfa90396e13c78970b600ae5076,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-102c36bd4626bea3-m1,llama_order_calibration_v1-102c36bd4626bea3,llama_order_calibration_v1-102c36bd4626bea3-m1,debugging,0,True,0.0953494648991095,0.9046505351008906,-2.25,True,0.9998893737792969,"{""continue"": ""Y"", ""disengage"": ""X""}",f969d709599c034d41f11d193969ecb3cfbca93a3b1083572de1542fe75ab29e,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-118c505dafdf27c8-m0,llama_order_calibration_v1-118c505dafdf27c8,llama_order_calibration_v1-118c505dafdf27c8-m0,bandit,0,True,0.9324533088603709,0.0675466911396291,2.625,True,0.9999752640724182,"{""continue"": ""X"", ""disengage"": ""Y""}",1fb59f54245008be75b0c3340d43963787d437b9f90e1d095772b44f66fecd08,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-118c505dafdf27c8-m1,llama_order_calibration_v1-118c505dafdf27c8,llama_order_calibration_v1-118c505dafdf27c8-m1,bandit,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.999977171421051,"{""continue"": ""Y"", ""disengage"": ""X""}",d17f7e37447e813545280450e2898b6a48f97aff3ab6c506393ca064ef9d68af,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-145a17ac843fe7f3-m0,llama_order_calibration_v1-145a17ac843fe7f3,llama_order_calibration_v1-145a17ac843fe7f3-m0,solvability,0,True,0.8354835371034369,0.1645164628965632,1.625,True,0.9999523758888245,"{""continue"": ""X"", ""disengage"": ""Y""}",a239e6162d7463479e6cfed3b48297277c857d3c6f990d5af914ece2b08f7004,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-145a17ac843fe7f3-m1,llama_order_calibration_v1-145a17ac843fe7f3,llama_order_calibration_v1-145a17ac843fe7f3-m1,solvability,0,True,0.32082130082460697,0.679178699175393,-0.7500000000000001,True,0.9999465942382812,"{""continue"": ""Y"", ""disengage"": ""X""}",5e2b7f83dbd9b853fb72c67bcf5d89fd29ae48e600223e06a1a74cae60f87968,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-180985b7e6c73c6f-m0,llama_order_calibration_v1-180985b7e6c73c6f,llama_order_calibration_v1-180985b7e6c73c6f-m0,debugging,0,True,0.5621765008857981,0.4378234991142019,0.24999999999999992,True,0.9995671510696411,"{""continue"": ""X"", ""disengage"": ""Y""}",5e65e419505a763a2daa19c32b0722e402ec9e1d0e410284fb6230993d11c54d,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-180985b7e6c73c6f-m1,llama_order_calibration_v1-180985b7e6c73c6f,llama_order_calibration_v1-180985b7e6c73c6f-m1,debugging,0,True,0.029312230751356316,0.9706877692486436,-3.5,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",2adc4e704f64090eea0b18dcd6fb2915481b8527c70704dce7df5289f31ae28e,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1bb628f485bfe407-m0,llama_order_calibration_v1-1bb628f485bfe407,llama_order_calibration_v1-1bb628f485bfe407-m0,effort,0,True,0.9706877692486436,0.029312230751356316,3.5,True,0.9999923706054688,"{""continue"": ""X"", ""disengage"": ""Y""}",f8c04ca1ae387a4618818b0b7be89c90c393523326c7898be513e21429bb6297,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1bb628f485bfe407-m1,llama_order_calibration_v1-1bb628f485bfe407,llama_order_calibration_v1-1bb628f485bfe407-m1,effort,0,True,0.1645164628965632,0.8354835371034369,-1.625,True,0.9999656677246094,"{""continue"": ""Y"", ""disengage"": ""X""}",d9a65acb7c54658bdba5687aca3b4d3c2a222e5868a02308a7915c420a150719,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dadcc12b8df23a6-m0,llama_order_calibration_v1-1dadcc12b8df23a6,llama_order_calibration_v1-1dadcc12b8df23a6-m0,solvability,0,True,0.9465966702001758,0.05340332979982424,2.875,True,0.9999809265136719,"{""continue"": ""X"", ""disengage"": ""Y""}",2aad974232d246ad9f084be86a9112e48d4a7d16849feb3be63e57420ebe1061,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dadcc12b8df23a6-m1,llama_order_calibration_v1-1dadcc12b8df23a6,llama_order_calibration_v1-1dadcc12b8df23a6-m1,solvability,0,True,0.7057850278370112,0.29421497216298875,0.8750000000000001,True,0.9999714493751526,"{""continue"": ""Y"", ""disengage"": ""X""}",ebf2acc1a687822ddc1c4a87b04fbfd5fb17c43c4d2828a8d323bc088f345402,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dd9130378c42425-m0,llama_order_calibration_v1-1dd9130378c42425,llama_order_calibration_v1-1dd9130378c42425-m0,foraging,0,True,0.7549149868676283,0.24508501313237172,1.125,True,0.9999847412109375,"{""continue"": ""X"", ""disengage"": ""Y""}",8d5de49ac2cadef468ebfa4203ce5f7676fbbfd3d900133053c105eeea8c7584,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dd9130378c42425-m1,llama_order_calibration_v1-1dd9130378c42425,llama_order_calibration_v1-1dd9130378c42425-m1,foraging,0,True,0.20181322226037882,0.7981867777396212,-1.375,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",ad71ac2409104a6421cc838c9830200753747b0824cda758706f7fe1ae266e73,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-20b6bfc48edfe718-m0,llama_order_calibration_v1-20b6bfc48edfe718,llama_order_calibration_v1-20b6bfc48edfe718-m0,effort,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.9999237060546875,"{""continue"": ""X"", ""disengage"": ""Y""}",8efc2b4fc9641decc8580f3e1cb7bf55af92c7f0b8450f7f7e8807fd9dc1e466,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-20b6bfc48edfe718-m1,llama_order_calibration_v1-20b6bfc48edfe718,llama_order_calibration_v1-20b6bfc48edfe718-m1,effort,0,True,0.05340332979982424,0.9465966702001758,-2.875,True,0.9999809265136719,"{""continue"": ""Y"", ""disengage"": ""X""}",918283d2400eae059d2e71f17bdf2a4cc3e297d4ec546433a9f31467355619c5,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-23ea7438534aa656-m0,llama_order_calibration_v1-23ea7438534aa656,llama_order_calibration_v1-23ea7438534aa656-m0,information_sampling,0,True,0.679178699175393,0.32082130082460697,0.7500000000000002,True,0.9991021156311035,"{""continue"": ""X"", ""disengage"": ""Y""}",1aee96ed30dd91a32120cebac2a575eebd526b2ffb480ab8c364c9004c807854,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-23ea7438534aa656-m1,llama_order_calibration_v1-23ea7438534aa656,llama_order_calibration_v1-23ea7438534aa656-m1,information_sampling,0,True,0.1645164628965632,0.8354835371034369,-1.625,True,0.9996510744094849,"{""continue"": ""Y"", ""disengage"": ""X""}",e83575ff077dc68e6cd5e8f4f922ba209b72befc5bf0827fc7edd5b8ecc4387d,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2479ab091fdfdf08-m0,llama_order_calibration_v1-2479ab091fdfdf08,llama_order_calibration_v1-2479ab091fdfdf08-m0,effort,0,True,0.29421497216298875,0.7057850278370112,-0.8750000000000002,True,0.99993896484375,"{""continue"": ""X"", ""disengage"": ""Y""}",55b2520123d68044329c0e5ab586c32bfe716462cd9e2018dd86b0db6331c68a,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2479ab091fdfdf08-m1,llama_order_calibration_v1-2479ab091fdfdf08,llama_order_calibration_v1-2479ab091fdfdf08-m1,effort,0,True,0.05340332979982424,0.9465966702001758,-2.875,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",54d84ec69076d3997180188175d57a53161816f709634358c23fed30cb108f16,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-26761285cf7588eb-m0,llama_order_calibration_v1-26761285cf7588eb,llama_order_calibration_v1-26761285cf7588eb-m0,waiting,0,True,0.5621765008857981,0.4378234991142019,0.24999999999999992,True,0.9994813203811646,"{""continue"": ""X"", ""disengage"": ""Y""}",81bdb272a7bde913c96df240246d64aae590617430aabc3b092e932e5f4c7c4e,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-26761285cf7588eb-m1,llama_order_calibration_v1-26761285cf7588eb,llama_order_calibration_v1-26761285cf7588eb-m1,waiting,0,True,0.05340332979982424,0.9465966702001758,-2.875,True,0.9999733567237854,"{""continue"": ""Y"", ""disengage"": ""X""}",c61d21b8900c6e56b165d31ebec025379095c74fe0c377bfb7a29ddb9de49ec1,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2c23f14d35ddfa94-m0,llama_order_calibration_v1-2c23f14d35ddfa94,llama_order_calibration_v1-2c23f14d35ddfa94-m0,solvability,0,True,0.9525741268224331,0.047425873177566774,3.0,True,0.9999656677246094,"{""continue"": ""X"", ""disengage"": ""Y""}",133de06315c30b6a8b8f16cbda6c8c6c2a7a2f164bd5e63a13f7f2c3e4e42e99,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2c23f14d35ddfa94-m1,llama_order_calibration_v1-2c23f14d35ddfa94,llama_order_calibration_v1-2c23f14d35ddfa94-m1,solvability,0,True,0.5,0.5,0.0,True,0.9999561309814453,"{""continue"": ""Y"", ""disengage"": ""X""}",dec3fc6b2f6ce35638c4022281e57179275242e9af21b53856899c26d9a317d0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2fdb596f7fe1f29e-m0,llama_order_calibration_v1-2fdb596f7fe1f29e,llama_order_calibration_v1-2fdb596f7fe1f29e-m0,information_sampling,0,True,0.37754066879814546,0.6224593312018546,-0.5,True,0.9951328635215759,"{""continue"": ""X"", ""disengage"": ""Y""}",e523259575a553d16e20045b62938dd48e3f12e38c5da44a55034bd3952a7e4d,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2fdb596f7fe1f29e-m1,llama_order_calibration_v1-2fdb596f7fe1f29e,llama_order_calibration_v1-2fdb596f7fe1f29e-m1,information_sampling,0,True,0.0675466911396291,0.9324533088603709,-2.625,True,0.9993631839752197,"{""continue"": ""Y"", ""disengage"": ""X""}",16c68dd071e9d4206e5cb242aea672205b0a1cbe16876abbe56c197d3095df5b,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31967ea01ee04ad8-m0,llama_order_calibration_v1-31967ea01ee04ad8,llama_order_calibration_v1-31967ea01ee04ad8-m0,bandit,0,True,0.5926665999540698,0.40733340004593027,0.37499999999999994,True,0.9998264312744141,"{""continue"": ""X"", ""disengage"": ""Y""}",b2d434fed0ec935f8cca095068d45540f74fb56c78da8347ff053e9e5b1a9916,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31967ea01ee04ad8-m1,llama_order_calibration_v1-31967ea01ee04ad8,llama_order_calibration_v1-31967ea01ee04ad8-m1,bandit,0,True,0.18242552380635632,0.8175744761936437,-1.5,True,0.9999714493751526,"{""continue"": ""Y"", ""disengage"": ""X""}",fa61a498ce986f9f40b67163bb69968ac9857d563b9e5979bda51e0c164b511f,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31f6dc6e91818b63-m0,llama_order_calibration_v1-31f6dc6e91818b63,llama_order_calibration_v1-31f6dc6e91818b63-m0,effort,0,True,0.5312093733737563,0.46879062662624377,0.125,True,0.9999599456787109,"{""continue"": ""X"", ""disengage"": ""Y""}",7696d76d3bdaa07e0c890e35cfb648d7346503eb50dd4d446e5a8a8efbeb2dd9,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31f6dc6e91818b63-m1,llama_order_calibration_v1-31f6dc6e91818b63,llama_order_calibration_v1-31f6dc6e91818b63-m1,effort,0,True,0.29421497216298875,0.7057850278370112,-0.8750000000000002,True,0.9999790787696838,"{""continue"": ""Y"", ""disengage"": ""X""}",e1c355dd4b6c681922a1da655073a8d881d3d08da090af2c7cbc3c8aacf4c6a8,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-341c3dfc23cb545a-m0,llama_order_calibration_v1-341c3dfc23cb545a,llama_order_calibration_v1-341c3dfc23cb545a-m0,waiting,0,True,0.34864513533394575,0.6513548646660542,-0.6249999999999999,True,0.9990906119346619,"{""continue"": ""X"", ""disengage"": ""Y""}",6e22ec92bf6768369477481c801f5c1155976258e4fc32ead416e9f934c18d82,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-341c3dfc23cb545a-m1,llama_order_calibration_v1-341c3dfc23cb545a,llama_order_calibration_v1-341c3dfc23cb545a-m1,waiting,0,True,0.03308597838870413,0.9669140216112959,-3.375,True,0.9999427795410156,"{""continue"": ""Y"", ""disengage"": ""X""}",c5732db02854e18b50fbf66c49b19aaba10038690586600b8285b66d977b489e,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3722ac2fdc4a66ca-m0,llama_order_calibration_v1-3722ac2fdc4a66ca,llama_order_calibration_v1-3722ac2fdc4a66ca-m0,effort,0,True,0.8670357598021707,0.13296424019782926,1.8749999999999998,True,0.9999618530273438,"{""continue"": ""X"", ""disengage"": ""Y""}",8f95a65bfe459f8d1bdb999608430c80e97163fa528909eba0f0074cbe13d170,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3722ac2fdc4a66ca-m1,llama_order_calibration_v1-3722ac2fdc4a66ca,llama_order_calibration_v1-3722ac2fdc4a66ca-m1,effort,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.9998531341552734,"{""continue"": ""Y"", ""disengage"": ""X""}",708175f03dcbd7f6d56acd612632229f5b32099a24b5a4958ebeb61a2ec3dfa9,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3a92c54ac6903807-m0,llama_order_calibration_v1-3a92c54ac6903807,llama_order_calibration_v1-3a92c54ac6903807-m0,waiting,0,True,0.5926665999540698,0.40733340004593027,0.37499999999999994,True,0.9998970031738281,"{""continue"": ""X"", ""disengage"": ""Y""}",4d0811a516eefbbff36548f35d1573497c98422248b6e9c032b98b212ed5c010,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3a92c54ac6903807-m1,llama_order_calibration_v1-3a92c54ac6903807,llama_order_calibration_v1-3a92c54ac6903807-m1,waiting,0,True,0.047425873177566774,0.9525741268224331,-3.0,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",9b4f188a6faba765b0ac032cc5796e58b1986042db421718c277586154460bcc,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3aef53461dcb1e9d-m0,llama_order_calibration_v1-3aef53461dcb1e9d,llama_order_calibration_v1-3aef53461dcb1e9d-m0,solvability,0,True,0.6224593312018546,0.37754066879814546,0.5,True,0.9999446868896484,"{""continue"": ""X"", ""disengage"": ""Y""}",f2c6b4120cb4acb6116669fd2b313f0c5a15f1b9646c7a97eedc4eb9826c00af,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3aef53461dcb1e9d-m1,llama_order_calibration_v1-3aef53461dcb1e9d,llama_order_calibration_v1-3aef53461dcb1e9d-m1,solvability,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.999977171421051,"{""continue"": ""Y"", ""disengage"": ""X""}",350e4aee45988831ad92b483544458ba8c33ee98eb0268d02d1621ecd6069598,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b34240161795f5a-m0,llama_order_calibration_v1-3b34240161795f5a,llama_order_calibration_v1-3b34240161795f5a-m0,effort,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9999733567237854,"{""continue"": ""X"", ""disengage"": ""Y""}",a003d1c4f4bdb2b720fee7f53f7d56b74c6a1cb177a0c738cc34cd39fd479246,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b34240161795f5a-m1,llama_order_calibration_v1-3b34240161795f5a,llama_order_calibration_v1-3b34240161795f5a-m1,effort,0,True,0.1066905939456512,0.8933094060543488,-2.125,True,0.9999866485595703,"{""continue"": ""Y"", ""disengage"": ""X""}",e68f77de736e51878c75e5d13a4fc8365a46bd56a1b397713be2ed6446acf498,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b4c5414d77f0432-m0,llama_order_calibration_v1-3b4c5414d77f0432,llama_order_calibration_v1-3b4c5414d77f0432-m0,debugging,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9999046921730042,"{""continue"": ""X"", ""disengage"": ""Y""}",0371ad0f53cb27adbc05c61166c14bf9eba6050e637be5155df2124f48063ce7,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
