condition_id,paired_condition_id,episode_id,task_family,step,terminated,p_continue,p_disengage,persistence_logit,top_token_is_action,p_action_mass_raw,response_mapping,prompt_hash,model,model_revision
llama_order_calibration_v1-1dadcc12b8df23a6-m1,llama_order_calibration_v1-1dadcc12b8df23a6,llama_order_calibration_v1-1dadcc12b8df23a6-m1,solvability,0,True,0.22270013882530887,0.7772998611746912,-1.25,True,0.9999962449073792,"{""continue"": ""B"", ""disengage"": ""A""}",fdf3eb650045dde5e256d470ff28045b22c0de47bdf217a4824c402fdaff3da4,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dd9130378c42425-m0,llama_order_calibration_v1-1dd9130378c42425,llama_order_calibration_v1-1dd9130378c42425-m0,foraging,0,True,0.5312093733737563,0.46879062662624377,0.125,True,0.9999923706054688,"{""continue"": ""A"", ""disengage"": ""B""}",477ba56ecd5b62481d3e883869987438ac4bc6b7cefbdc2bd2edc9524119324e,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-1dd9130378c42425-m1,llama_order_calibration_v1-1dd9130378c42425,llama_order_calibration_v1-1dd9130378c42425-m1,foraging,0,True,0.1066905939456512,0.8933094060543488,-2.125,True,1.0,"{""continue"": ""B"", ""disengage"": ""A""}",a499cf88296bb57ac3a13c198f85e736e49c397f766860b1b168251a19c92c0d,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-20b6bfc48edfe718-m0,llama_order_calibration_v1-20b6bfc48edfe718,llama_order_calibration_v1-20b6bfc48edfe718-m0,effort,0,True,0.32082130082460697,0.679178699175393,-0.7500000000000001,True,0.9999923706054688,"{""continue"": ""A"", ""disengage"": ""B""}",322c4439e5175f571c3d93126302167badd1d9580dac1aec02f3293b798d7f0b,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-20b6bfc48edfe718-m1,llama_order_calibration_v1-20b6bfc48edfe718,llama_order_calibration_v1-20b6bfc48edfe718-m1,effort,0,True,0.0675466911396291,0.9324533088603709,-2.625,True,0.9999962449073792,"{""continue"": ""B"", ""disengage"": ""A""}",488259c7078fb1ac11f3ab44f68a38e0196f97be82e691451bc1485bc4d56499,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-23ea7438534aa656-m0,llama_order_calibration_v1-23ea7438534aa656,llama_order_calibration_v1-23ea7438534aa656-m0,information_sampling,0,True,0.6224593312018546,0.37754066879814546,0.5,True,0.9998016357421875,"{""continue"": ""A"", ""disengage"": ""B""}",e1ea34bda0a5a567621ad5df3d6852fdc122f99fa394f3463c4ce27e500522b3,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-23ea7438534aa656-m1,llama_order_calibration_v1-23ea7438534aa656,llama_order_calibration_v1-23ea7438534aa656-m1,information_sampling,0,True,0.06008665017400762,0.9399133498259924,-2.75,True,0.9999580383300781,"{""continue"": ""B"", ""disengage"": ""A""}",f5e4062528d24093ec585d840d9b99802c8cf6b9d78ad5937fb8006614dbdf45,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2479ab091fdfdf08-m0,llama_order_calibration_v1-2479ab091fdfdf08,llama_order_calibration_v1-2479ab091fdfdf08-m0,effort,0,True,0.32082130082460697,0.679178699175393,-0.7500000000000001,True,0.9999923706054688,"{""continue"": ""A"", ""disengage"": ""B""}",c282503782be032bbf8de179e39cfd120492425abe48b700abfe147f806d0b21,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2479ab091fdfdf08-m1,llama_order_calibration_v1-2479ab091fdfdf08,llama_order_calibration_v1-2479ab091fdfdf08-m1,effort,0,True,0.047425873177566774,0.9525741268224331,-3.0,True,1.0,"{""continue"": ""B"", ""disengage"": ""A""}",2af8f242b3b3cb9233be48e1c345d04acd86a6725c387c7e8489a9f776e7c173,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-26761285cf7588eb-m0,llama_order_calibration_v1-26761285cf7588eb,llama_order_calibration_v1-26761285cf7588eb-m0,waiting,0,True,0.5926665999540698,0.40733340004593027,0.37499999999999994,True,0.9999275803565979,"{""continue"": ""A"", ""disengage"": ""B""}",666164b668cb78a4749c584b1b03ba17a1f88b54ca09e2d59c10be190e88a5a4,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-26761285cf7588eb-m1,llama_order_calibration_v1-26761285cf7588eb,llama_order_calibration_v1-26761285cf7588eb-m1,waiting,0,True,0.04208772791561884,0.9579122720843811,-3.125,True,0.9999923706054688,"{""continue"": ""B"", ""disengage"": ""A""}",5482fe6c402ca442b4415161864abd7427041739ea7fba30acd457dbeb79594a,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2c23f14d35ddfa94-m0,llama_order_calibration_v1-2c23f14d35ddfa94,llama_order_calibration_v1-2c23f14d35ddfa94-m0,solvability,0,True,0.8519528019683106,0.1480471980316895,1.75,True,0.9999179840087891,"{""continue"": ""A"", ""disengage"": ""B""}",a464589e8da274117927f7e018fd30b799c6bb8e0a2554be8c51bdaf2d2b0207,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2c23f14d35ddfa94-m1,llama_order_calibration_v1-2c23f14d35ddfa94,llama_order_calibration_v1-2c23f14d35ddfa94-m1,solvability,0,True,0.1645164628965632,0.8354835371034369,-1.625,True,0.9999923706054688,"{""continue"": ""B"", ""disengage"": ""A""}",26bb0524dabf4efc20d8bbaaf2ebd677ce85a80ddbcdc313e541b52959c12d0a,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2fdb596f7fe1f29e-m0,llama_order_calibration_v1-2fdb596f7fe1f29e,llama_order_calibration_v1-2fdb596f7fe1f29e-m0,information_sampling,0,True,0.34864513533394575,0.6513548646660542,-0.6249999999999999,True,0.9993955492973328,"{""continue"": ""A"", ""disengage"": ""B""}",d5d593033d22c99b6996ee508560585439241ca01327b3ad17496620f37fd871,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-2fdb596f7fe1f29e-m1,llama_order_calibration_v1-2fdb596f7fe1f29e,llama_order_calibration_v1-2fdb596f7fe1f29e-m1,information_sampling,0,True,0.017986209962091555,0.9820137900379085,-4.0,True,0.9999294877052307,"{""continue"": ""B"", ""disengage"": ""A""}",fdc5542523702bc3d90602d73ef168d89dbd4174c87c0b721aa764288120adde,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31967ea01ee04ad8-m0,llama_order_calibration_v1-31967ea01ee04ad8,llama_order_calibration_v1-31967ea01ee04ad8-m0,bandit,0,True,0.37754066879814546,0.6224593312018546,-0.5,True,0.9999313950538635,"{""continue"": ""A"", ""disengage"": ""B""}",de54928cb594b6e358c80ab0baaa2be1eda5274495a277ae6681302ac009dd1d,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31967ea01ee04ad8-m1,llama_order_calibration_v1-31967ea01ee04ad8,llama_order_calibration_v1-31967ea01ee04ad8-m1,bandit,0,True,0.29421497216298875,0.7057850278370112,-0.8750000000000002,True,0.9999923706054688,"{""continue"": ""B"", ""disengage"": ""A""}",aa13e6507d9dc53f5c0f7980577ba81c470153db386a0e7f3fe14e7cfee7b455,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31f6dc6e91818b63-m0,llama_order_calibration_v1-31f6dc6e91818b63,llama_order_calibration_v1-31f6dc6e91818b63-m0,effort,0,True,0.5312093733737563,0.46879062662624377,0.125,True,0.9999885559082031,"{""continue"": ""A"", ""disengage"": ""B""}",54bbc168efd026ec8375c19b011dc3f1b102c98f600db0f03d1f6fbf692cf135,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-31f6dc6e91818b63-m1,llama_order_calibration_v1-31f6dc6e91818b63,llama_order_calibration_v1-31f6dc6e91818b63-m1,effort,0,True,0.20181322226037882,0.7981867777396212,-1.375,True,0.9999962449073792,"{""continue"": ""B"", ""disengage"": ""A""}",ded081c7832837fe7c2306f263aaf5c3e72d154638eba58ec086356e172f0b00,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-341c3dfc23cb545a-m0,llama_order_calibration_v1-341c3dfc23cb545a,llama_order_calibration_v1-341c3dfc23cb545a-m0,waiting,0,True,0.4378234991142019,0.5621765008857981,-0.25,True,0.9998226165771484,"{""continue"": ""A"", ""disengage"": ""B""}",6912714c62f3b87bed69465b06bbef4b1bf6f99ce284912c05d175183d0cc216,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-341c3dfc23cb545a-m1,llama_order_calibration_v1-341c3dfc23cb545a,llama_order_calibration_v1-341c3dfc23cb545a-m1,waiting,0,True,0.1066905939456512,0.8933094060543488,-2.125,True,0.9999847412109375,"{""continue"": ""B"", ""disengage"": ""A""}",2ae3858d157b0e09156b3e6bd0d2d06586096d94877a0c82d3b825ffd208253e,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3722ac2fdc4a66ca-m0,llama_order_calibration_v1-3722ac2fdc4a66ca,llama_order_calibration_v1-3722ac2fdc4a66ca-m0,effort,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9999923706054688,"{""continue"": ""A"", ""disengage"": ""B""}",40f6ae9bcc8adb670b01a44ff1fcc5a6578a0e104c09a573c987417b3133fcc3,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3722ac2fdc4a66ca-m1,llama_order_calibration_v1-3722ac2fdc4a66ca,llama_order_calibration_v1-3722ac2fdc4a66ca-m1,effort,0,True,0.11920292202211756,0.8807970779778824,-2.0,True,0.9999885559082031,"{""continue"": ""B"", ""disengage"": ""A""}",b91f1592ef68990679ea67b66e844a5aab2539252e2ee2012b42c0b43db522e5,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3a92c54ac6903807-m0,llama_order_calibration_v1-3a92c54ac6903807,llama_order_calibration_v1-3a92c54ac6903807-m0,waiting,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9999828338623047,"{""continue"": ""A"", ""disengage"": ""B""}",dd606fafb8c82529c3c6fb4d7ad0eb86a24c2390e68474510cd37db70c58cd8c,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3a92c54ac6903807-m1,llama_order_calibration_v1-3a92c54ac6903807,llama_order_calibration_v1-3a92c54ac6903807-m1,waiting,0,True,0.047425873177566774,0.9525741268224331,-3.0,True,0.9999962449073792,"{""continue"": ""B"", ""disengage"": ""A""}",57849a33aadb3c182bcb7e99c3e9ad44564c8427c14303578e5eb4f756556e59,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3aef53461dcb1e9d-m0,llama_order_calibration_v1-3aef53461dcb1e9d,llama_order_calibration_v1-3aef53461dcb1e9d-m0,solvability,0,True,0.40733340004593027,0.5926665999540698,-0.37499999999999994,True,0.9999561309814453,"{""continue"": ""A"", ""disengage"": ""B""}",fb4db49dbad912d898a5d8bcc7054303dc7cb4158ad7c74491d9621379475010,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3aef53461dcb1e9d-m1,llama_order_calibration_v1-3aef53461dcb1e9d,llama_order_calibration_v1-3aef53461dcb1e9d-m1,solvability,0,True,0.0953494648991095,0.9046505351008906,-2.25,True,0.9999962449073792,"{""continue"": ""B"", ""disengage"": ""A""}",f79baa940215f51ffcbac6b5072cb6e5754be2c8d4aa0353fdabf834eddaf4a1,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b34240161795f5a-m0,llama_order_calibration_v1-3b34240161795f5a,llama_order_calibration_v1-3b34240161795f5a-m0,effort,0,True,0.6513548646660542,0.34864513533394575,0.625,True,0.9999923706054688,"{""continue"": ""A"", ""disengage"": ""B""}",aa8b809e0d74d1ca2f28467dcc5748c86359c83d98ccc310bee22b0b98a4a80a,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b34240161795f5a-m1,llama_order_calibration_v1-3b34240161795f5a,llama_order_calibration_v1-3b34240161795f5a-m1,effort,0,True,0.08509904500702024,0.9149009549929797,-2.375,True,0.9999962449073792,"{""continue"": ""B"", ""disengage"": ""A""}",2f69277f496d7e26de6bffabc6344ab8a06b58da917d16822129343b8611a756,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_order_calibration_v1-3b4c5414d77f0432-m0,llama_order_calibration_v1-3b4c5414d77f0432,llama_order_calibration_v1-3b4c5414d77f0432-m0,debugging,0,True,0.6513548646660542,0.34864513533394575,0.625,True,0.9999847412109375,"{""continue"": ""A"", ""disengage"": ""B""}",88c0f8304c9a79adc133d0a078e54d90b709a73cd9c2f0ab88563716edcdae02,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
